incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision
7284;2002-12-23 00:00:00;1;1;172;Maningkogel - Wechnerscharte;2480;47.190163;10.965137;35;2;3;0;1;;;yes;true;1
7285;2002-12-23 00:00:00;1;1;172;Venet - Krahberg - Lackenhang;2150;47.115094;11.005094;40;2;2;1;0;;;yes;true;1
7286;2002-12-26 00:00:00;1;1;172;Rietzer Grießkogel - ;;47.115095;11.005095;;;;0;0;;;none;true;1
7287;2002-12-27 00:00:00;1;1;173;Hochfügen-Variantenbereich - ;;47.235019;11.645019;;;;0;0;;;none;true;1
7288;2002-12-29 00:00:00;1;1;163;Geiselhorn - Hafenloch;2250;47.536666;12.628994;38;4;3;0;1;;;yes;true;1
7289;2002-12-29 00:00:00;1;1;180;Großes Riepenkees - Schlegeislift;3100;47.105027;11.810027;35;4;;0;0;;;none;true;1
7290;2002-12-30 00:00:00;1;1;177;Riffelsee - ;;46.930106;10.985106;;;;0;0;;;none;true;1
7291;2002-12-30 00:00:00;1;1;165;Schindlermähder - Schindlerspitze;2500;47.270063;10.535063;40;5;;0;0;;;yes;true;1
7292;2002-12-31 00:00:00;1;1;173;Hohe Warte - Möslalm;2200;47.23502;11.64502;40;8;;0;0;;;yes;true;1
7293;2003-01-01 00:00:00;1;1;177;Gaislachkogel - Wasserkar;2600;46.947491;10.976851;40;4;3;0;1;;;yes;true;1
7376;2004-01-16 00:00:00;1;1;177;Gaislachkogel - Lange Rinne;2550;46.930119;10.985119;40;5;;0;0;;;yes;true;1
7325;2003-02-09 00:00:00;1;1;165;Rendl - Rossfallalpe;2200;47.270073;10.535073;40;7;3;1;0;;;yes;true;1
7337;2003-02-19 00:00:00;1;1;160;Pleisenspitze - Vorderkar;2450;47.395034;11.260034;35;6;;0;0;;;yes;true;1
7326;2003-02-09 00:00:00;1;1;165;Schindlerspitze - Mattun;;47.270074;10.535074;;;;0;0;;;none;true;1
7338;2003-02-26 00:00:00;1;1;173;Lizumer Hütte - Wattener Lizum;2150;47.235023;11.645023;35;2;2;1;0;;;yes;true;1
7298;2003-01-03 00:00:00;1;1;186;Laserztal - Lavanteralm;;46.755;12.67;;;;0;0;;;none;true;1
7294;2003-01-01 00:00:00;1;1;177;Obernberg - ;;46.930107;10.985107;;;;0;0;;;none;true;1
7327;2003-02-09 00:00:00;1;1;177;Söldenkogel - ;2850;46.93011;10.98511;;;;0;0;;;none;true;1
7328;2003-02-09 00:00:00;1;1;180;Wanglspitze - Wanglalm;2420;47.10503;11.81003;35;6;;0;0;;;yes;true;1
7295;2003-01-02 00:00:00;1;1;178;Kreuzkogel - Brizzisee;3300;46.810566;10.863119;40;4;3;0;1;;;yes;true;1
7348;2003-04-13 00:00:00;1;1;177;Kuhgschwez - ;2200;46.930113;10.985113;35;1;;0;0;;;none;true;1
7296;2003-01-03 00:00:00;2;9;18;Ischgl-Variantenbereich - ;;46.995041;10.385041;;;;0;0;;;none;true;1
7297;2003-01-03 00:00:00;1;1;181;Kl.Leppleskofel - Ochsenlacke;2450;47.025026;12.430026;35;5;;0;0;;;yes;true;1
7535;2005-03-18 00:00:00;1;1;173;Nafingköpfl - Bereich Nafinghütte;;47.235052;11.645052;;;3;1;0;;;yes;true;1
7550;2005-04-27 00:00:00;1;1;180;Kleiner Kaserer - Höllscharte;;47.105042;11.810042;;;;0;0;;;none;true;1
7299;2003-01-06 00:00:00;1;1;177;Glockturm - Rifflferner;3200;46.930108;10.985108;35;3;;0;0;;;yes;true;1
7300;2003-01-06 00:00:00;1;1;181;Grauer See - Bärenkopf;2500;47.025027;12.430027;;;;0;0;;;none;true;1
7871;2008-12-21 00:00:00;1;1;173;Schmirner Landstrasse L229 - Luft - & Tränkental;;47.235099;11.645099;;;4;0;0;;;none;true;1
7549;2005-04-24 00:00:00;1;1;172;Saile - ;;47.11512;11.00512;;;;0;0;;;none;true;1
7302;2003-01-09 00:00:00;1;1;173;Hochfügen-Variantenbereich - ;;47.235021;11.645021;;;;0;0;;;none;true;1
7334;2003-02-12 00:00:00;1;1;173;Torspitze - Eiskarjoch;2520;47.181647;11.668307;38;7;3;0;1;;;yes;true;1
7323;2003-02-09 00:00:00;1;1;165;Maroialpe - Albona;;47.270071;10.535071;40;5;;0;0;;;yes;true;1
7324;2003-02-09 00:00:00;1;1;165;Neunerkopf - Gundhütte;1550;47.270072;10.535072;35;1;;0;0;;;yes;true;1
7335;2003-02-16 00:00:00;1;1;180;Wolfendorn - Luegeralm;2600;47.105033;11.810033;40;6;;0;0;;;yes;true;1
7336;2003-02-17 00:00:00;1;1;180;Horbergjoch - Rastkogel;2570;47.105034;11.810034;40;6;;0;0;;;yes;true;1
7333;2003-02-12 00:00:00;1;1;180;Malgrube - Sommerbergalm;2380;47.105032;11.810032;40;1;;0;0;;;yes;true;1
7303;2003-01-09 00:00:00;1;1;165;Hochkarspitze - ;2700;47.270064;10.535064;35;1;;0;0;;;none;true;1
7304;2003-01-09 00:00:00;1;1;165;Schwarzer Kranz - ;2400;47.270065;10.535065;30;3;;0;0;;;yes;true;1
7305;2003-01-12 00:00:00;1;1;173;Naviser Kreuzjöchl - ;2450;47.235022;11.645022;35;8;;0;0;;;yes;true;1
7306;2003-01-18 00:00:00;1;1;175;Pallspitze - ;2200;47.39003;12.24003;35;2;;0;0;;;yes;true;1
7307;2003-01-18 00:00:00;1;1;173;Wildofen - Muttenkar;2540;47.225434;11.675802;35;2;2;0;1;;;yes;true;1
7308;2003-01-19 00:00:00;1;1;175;Herzogkogel - Stanglhöhe;2200;47.322342;12.118205;42;4;2;0;2;;;yes;true;1
7309;2003-01-28 00:00:00;1;1;173;Morgenkogel - Nigstarz;2550;47.186707;11.505974;42;6;3;0;1;;;yes;true;1
7310;2003-01-29 00:00:00;1;1;177;Obergurgl-Variantenbereich - ;;46.930109;10.985109;;;;0;0;;;none;true;1
7311;2003-01-31 00:00:00;1;1;165;Arlberg-Variantenbereich - ;;47.270066;10.535066;;;;0;0;;;none;true;1
7312;2003-02-01 00:00:00;1;1;180;Törljoch - Kreuzjochhütte;2050;47.105028;11.810028;40;6;;0;0;;;yes;true;1
7313;2003-02-03 00:00:00;2;9;18;Palinkopf - Vesiltal;2550;46.995042;10.385042;43;7;3;2;0;;;yes;true;1
7314;2003-02-06 00:00:00;1;1;165;Elbigenalp - Gemeindestraße - Holdernachlawine;2100;47.270067;10.535067;40;5;;0;0;;;none;true;1
7315;2003-02-06 00:00:00;1;1;165;Holzgau - B198 - Reutle-Lawine;2100;47.270068;10.535068;40;4;;0;0;;;none;true;1
7316;2003-02-06 00:00:00;1;1;165;Pettneu - L68 - Aperrieslawine;2500;47.270069;10.535069;40;5;;0;0;;;none;true;1
7317;2003-02-07 00:00:00;1;1;165;Elbigenalp - Gemeindestraße - Holdernachlawine;2100;47.27007;10.53507;40;5;;0;0;;;none;true;1
7318;2003-02-07 00:00:00;2;9;18;Frommesalpe - Frommes;2200;46.995043;10.385043;;;;0;0;;;none;true;1
7319;2003-02-08 00:00:00;1;1;160;Brunnensteinspitze - Scharnitz / MIttenwald;2100;47.395032;11.260032;40;6;;0;0;;;none;true;1
7320;2003-02-09 00:00:00;1;1;184;Alpe Stalle - Hintere Stalle;2040;46.892964;12.294103;35;3;3;0;1;;;yes;true;1
7321;2003-02-09 00:00:00;1;1;180;Gammerspitze - ;2400;47.105029;11.810029;;;;0;0;;;none;true;1
7322;2003-02-09 00:00:00;1;1;160;Kaminspitze - ;2430;47.395033;11.260033;40;5;;0;0;;;yes;true;1
7329;2003-02-09 00:00:00;2;9;18;Wannealpe - Fiss;2180;46.995044;10.385044;42;4;;0;0;;;yes;true;1
7330;2003-02-10 00:00:00;1;1;177;Gueserkopf - Tscheyjoch;2500;46.930111;10.985111;35;7;;0;0;;;none;true;1
7331;2003-02-11 00:00:00;2;9;18;Zwölferkopf - Urgalpe;2250;46.995045;10.385045;38;1;;0;0;;;none;true;1
7332;2003-02-12 00:00:00;1;1;180;Hoher Riffler - Schwarzbrunnerkees;3000;47.105031;11.810031;38;7;3;1;0;;;yes;true;1
7339;2003-02-28 00:00:00;1;1;178;Gaisbergschlucht - Gaisbergtal;2260;46.857926;11.028796;35;7;2;0;1;;;yes;true;1
7340;2003-03-01 00:00:00;1;1;165;Planseestraße L255 - Ammerwald;1200;47.270075;10.535075;;;;0;0;;;none;true;1
7341;2003-03-02 00:00:00;1;1;163;Straße zwischen Thiersee und Bayrischzell - Bayrischzell;;47.560016;12.165016;;;;0;0;;;none;true;1
7342;2003-03-11 00:00:00;1;1;177;Kaunertaler Gletscherstarße - Gepatschhaus;2000;46.930112;10.985112;40;3;;0;0;;;yes;true;1
7343;2003-03-23 00:00:00;2;9;18;Obere Scheid - Serfaus;2450;46.995046;10.385046;40;4;;0;0;;;none;true;1
7344;2003-03-29 00:00:00;1;1;177;Schwarzkogel - G. Rettenbachkar;2890;46.961037;10.939811;40;4;3;0;1;;;yes;true;1
7345;2003-03-29 00:00:00;1;1;172;Sulzenauhütte - Sulzenaualm;2100;47.115096;11.005096;45;3;3;1;0;;;yes;true;1
7346;2003-04-05 00:00:00;1;1;172;Zwieselbacher Rosskogel - Haidenspitze;2490;47.115097;11.005097;40;8;;0;0;;;yes;true;1
7347;2003-04-06 00:00:00;1;1;184;Hochgrabe - Volkzeiner Hütte;2090;46.868532;12.427619;35;1;3;0;1;;;yes;true;1
7349;2003-04-13 00:00:00;1;1;172;Plenderlesseekogel - Wiesberg;2480;47.206695;11.041007;40;2;2;0;1;;;yes;true;1
7350;2003-04-15 00:00:00;1;1;173;Blaser - Langes Tal;2200;47.235024;11.645024;35;1;2;1;0;;;yes;true;1
7351;2003-04-17 00:00:00;1;1;172;Habicht - Mischbachferner;2850;47.115098;11.005098;40;8;2;1;0;;;yes;true;1
7352;2003-04-18 00:00:00;2;9;18;Piz la Gronda - ;2550;46.995047;10.385047;35;8;;0;0;;;yes;true;1
7353;2003-05-11 00:00:00;1;1;172;Kalkkögel - Ampferstein;2500;47.115099;11.005099;40;1;;0;0;;;yes;true;1
7354;2003-06-01 00:00:00;1;1;180;Hochfeiler - Schlegeiskees;3200;47.105035;11.810035;50;1;;1;0;;;yes;true;1
7355;2003-11-09 00:00:00;1;1;177;Rotadlkopf - Stubaier Gletscher;2900;46.930114;10.985114;40;2;;0;0;;;yes;true;1
7356;2003-11-21 00:00:00;1;1;160;Reither Spitze - Nordkette;;47.395035;11.260035;;;;0;0;;;none;true;1
7357;2003-11-29 00:00:00;1;1;177;Wurmkogel - Hochgurgl;2350;46.930116;10.985116;40;2;;0;0;;;yes;true;1
7358;2003-12-17 00:00:00;1;1;173;Hochfügen - Pfaffenbühel;2200;47.235025;11.645025;35;2;;0;0;;;yes;true;1
7359;2003-12-18 00:00:00;1;1;173;Hochfügen - Metzen;2330;47.235026;11.645026;45;2;;0;0;;;yes;true;1
7360;2003-12-18 00:00:00;1;1;172;Hochtennboden - Axamer Lizum;2360;47.174034;11.289737;40;3;3;0;1;;;yes;true;1
7361;2003-12-18 00:00:00;1;1;173;Innerberg - Finkenberg;1000;47.235027;11.645027;35;5;;0;0;;;none;true;1
7362;2003-12-18 00:00:00;1;1;177;Schwarzseekogel - Sölden;2600;46.930115;10.985115;35;6;;0;0;;;yes;true;1
7363;2003-12-30 00:00:00;1;1;173;Hoarbergkarspitze - Unterberg;2200;47.235028;11.645028;40;1;;0;0;;;yes;true;1
7364;2003-12-30 00:00:00;2;9;18;Sassgalunkar - Höllenspitze;2470;46.995049;10.385049;35;8;;0;0;;;yes;true;1
7365;2004-01-03 00:00:00;1;1;173;Schöberspitze - Ramsgrube;2500;47.235029;11.645029;35;1;3;1;0;;;yes;true;1
7366;2004-01-03 00:00:00;1;1;172;Seblasspitze - Brandstattalm;2400;47.1151;11.0051;35;2;;0;0;;;yes;true;1
7367;2004-01-05 00:00:00;1;1;165;Bortigscharte - Namlos;2000;47.270076;10.535076;35;2;;0;0;;;yes;true;1
7368;2004-01-05 00:00:00;1;1;163;Grubascharte - Rofanspitze;2130;47.560017;12.165017;35;5;;0;0;;;yes;true;1
7369;2004-01-05 00:00:00;1;1;160;Marbichlerspitze - Großzemmalm;1800;47.395036;11.260036;35;4;;0;0;;;yes;true;1
7370;2004-01-06 00:00:00;1;1;165;Bschießer - Ponten;2000;47.270077;10.535077;40;4;;0;0;;;yes;true;1
7371;2004-01-06 00:00:00;1;1;173;Eiskarspitze - Wattener Lizum;2500;47.23503;11.64503;35;6;;0;0;;;yes;true;1
7372;2004-01-06 00:00:00;1;1;175;Rabenköpfe - Fieberbrunn;1880;47.390031;12.240031;40;5;;0;0;;;yes;true;1
7373;2004-01-06 00:00:00;1;1;181;Rappler - Lienzer Dolomiten;2800;47.025028;12.430028;40;5;;0;0;;;yes;true;1
7374;2004-01-10 00:00:00;1;1;177;Riffelseegebiet - Mandarfen;2100;46.930117;10.985117;40;3;;0;0;;;yes;true;1
7412;2004-03-27 00:00:00;1;1;163;Waidringer Steinplatte - Bäreck;;47.560019;12.165019;;;3;1;0;;;yes;true;1
7375;2004-01-14 00:00:00;1;1;177;Gamsgarten - Dresdner Hütte;2600;46.930118;10.985118;40;3;;0;0;;;yes;true;1
7377;2004-01-16 00:00:00;1;1;177;Venter Straße - Weißes Kar;3040;46.93012;10.98512;45;2;;0;0;;;none;true;1
7378;2004-01-22 00:00:00;1;1;172;Axamer Lizum - Hoadl;2050;47.115101;11.005101;;;;0;0;;;yes;true;1
7379;2004-01-22 00:00:00;1;1;165;Ulmerhütte - Arlberg;2200;47.270078;10.535078;;5;;0;0;;;yes;true;1
7380;2004-02-01 00:00:00;1;1;175;Falschriedel - Gerlos;2300;47.390032;12.240032;35;4;;0;0;;;none;true;1
7381;2004-02-02 00:00:00;1;1;181;Außervillgraten - Heinfels;1230;47.025029;12.430029;;3;;0;0;;;none;true;1
7382;2004-02-03 00:00:00;2;9;18;Spisserstraße L348 - Gstaldner Sattel;1800;46.995048;10.385048;40;5;;0;0;;;none;true;1
7383;2004-02-12 00:00:00;1;1;165;Baggentaltobel - Galzig;2000;47.270079;10.535079;35;5;;0;0;;;yes;true;1
7384;2004-02-13 00:00:00;1;1;172;Sömenspitze - Gubener Hütte;2250;47.151831;11.024301;40;2;3;0;1;;;yes;true;1
7385;2004-02-14 00:00:00;1;1;172;Breitschwemm-kogel - Salfeins;2100;47.115102;11.005102;40;3;;0;0;;;yes;true;1
7386;2004-02-14 00:00:00;1;1;165;Hochegg - Bleispitze;1850;47.27008;10.53508;37;2;;0;0;;;yes;true;1
7387;2004-02-14 00:00:00;1;1;177;Mittagskogel - Mittelberg;2500;46.930121;10.985121;40;2;;0;0;;;none;true;1
7388;2004-02-16 00:00:00;1;1;177;Mittagskogel - Mittelberg;2400;46.930122;10.985122;35;8;;0;0;;;none;true;1
7389;2004-02-17 00:00:00;1;1;177;Mittagskogel - Mittelberg;2000;46.930123;10.985123;33;8;;0;0;;;yes;true;1
7390;2004-02-20 00:00:00;1;1;160;Härmelekopf - Hochanger;2200;47.395037;11.260037;40;7;2;1;0;;;yes;true;1
7391;2004-02-20 00:00:00;1;1;184;Kemptsgraben - Brunnalm;2130;46.898178;12.361522;50;2;2;0;1;;;yes;true;1
7392;2004-02-21 00:00:00;1;1;175;Gamshag - Oberkaser;2150;47.390033;12.240033;40;7;;0;0;;;yes;true;1
7393;2004-02-21 00:00:00;1;1;172;Sulzkogel - Finstertal;;47.115103;11.005103;;;;0;0;;;yes;true;1
7394;2004-02-21 00:00:00;1;1;172;Turmferner - Aperer Turm;2500;47.115104;11.005104;40;2;;0;0;;;yes;true;1
7395;2004-02-21 00:00:00;1;1;160;Wannig - Roter Schrofen;2400;47.395038;11.260038;45;2;3;2;0;;;yes;true;1
7396;2004-02-29 00:00:00;1;1;177;Kleiner Aifner - Aifner Alpe;2200;46.930124;10.985124;35;6;;0;0;;;yes;true;1
7397;2004-03-03 00:00:00;1;1;173;Rastkogel (I) - Hoarbergjoch;2400;47.235031;11.645031;35;5;;0;0;;;yes;true;1
7398;2004-03-03 00:00:00;1;1;173;Rastkogel (II) - ;;47.235032;11.645032;;1;;0;0;;;none;true;1
7399;2004-03-03 00:00:00;1;1;172;Sennjoch - Kleiner Burgstall;2300;47.115105;11.005105;35;2;;0;0;;;none;true;1
7400;2004-03-04 00:00:00;1;1;181;Almerhorn - Jägerscharte;2800;47.02503;12.43003;40;4;2;1;0;;;yes;true;1
7401;2004-03-04 00:00:00;1;1;175;Hahnenkamm - ;1900;47.390034;12.240034;40;3;;0;0;;;yes;true;1
7402;2004-03-06 00:00:00;1;1;172;Steintal - ;2100;47.115106;11.005106;35;2;;0;0;;;yes;true;1
7403;2004-03-10 00:00:00;1;1;177;Riffelseegebiet - Mandarfen;2100;46.930125;10.985125;40;2;;0;0;;;yes;true;1
7404;2004-03-10 00:00:00;1;1;175;Schneegrubenspitze - Schneegrubenalm;2200;47.390035;12.240035;40;8;2;1;0;;;yes;true;1
7405;2004-03-12 00:00:00;1;1;165;Bleispitze - Mähbergjoch;1950;47.270081;10.535081;38;6;;0;0;;;yes;true;1
7406;2004-03-12 00:00:00;1;1;175;Brechhorn - ;1900;47.390036;12.240036;;;;0;0;;;yes;true;1
7407;2004-03-13 00:00:00;1;1;180;Sundergrund - Grünkarlegg;2000;47.105036;11.810036;45;;3;1;0;;;yes;true;1
7408;2004-03-16 00:00:00;2;9;18;Schnapfenspitze - Jamtalhütte;2800;46.99505;10.38505;40;5;;0;0;;;yes;true;1
7409;2004-03-26 00:00:00;1;1;163;Waidringer Steinplatte - Stallenalm;1550;47.560018;12.165018;45;2;;0;0;;;yes;true;1
7410;2004-03-27 00:00:00;1;1;177;Hohe Mut - Rotmoostal;2400;46.930126;10.985126;42;6;;0;0;;;yes;true;1
7411;2004-03-27 00:00:00;1;1;165;Saumspitze - ;2600;47.270082;10.535082;35;1;;0;0;;;yes;true;1
7413;2004-03-28 00:00:00;2;9;18;Piz Roz - ;2700;46.995051;10.385051;45;8;;0;0;;;yes;true;1
7414;2004-03-28 00:00:00;1;1;173;Schafseitenspitze - Stippleralm;2580;47.235033;11.645033;40;1;;0;0;;;yes;true;1
7415;2004-03-30 00:00:00;1;1;175;Schafsiedl - Manzenkar;2200;47.390037;12.240037;42;2;;0;0;;;yes;true;1
7416;2004-03-30 00:00:00;1;1;160;Härmelekopf - Härmelegraben;2180;47.395039;11.260039;35;6;2;1;0;;;yes;true;1
7417;2004-04-12 00:00:00;1;1;181;Hochgall - ;;47.025031;12.430031;42;3;;0;0;;;yes;true;1
7418;2004-04-12 00:00:00;1;1;172;Zwieselbacher Rosskogel - Kraspesferner;3000;47.115107;11.005107;40;2;;0;0;;;yes;true;1
7419;2004-04-14 00:00:00;1;1;160;Hohe Munde - Rauthhütte;2080;47.39504;11.26004;40;3;;0;0;;;yes;true;1
7420;2004-05-01 00:00:00;1;1;177;Mittagskogel - Mandarfen;2400;46.930127;10.985127;35;8;;0;0;;;yes;true;1
7421;2004-05-19 00:00:00;1;1;160;Brandjochkreuz - ;2600;47.395041;11.260041;50;4;;1;0;;;yes;true;1
7422;2004-05-29 00:00:00;1;1;177;Weißseespitze - ;3300;46.930128;10.985128;48;1;;0;0;;;yes;true;1
7423;2004-10-16 00:00:00;1;1;180;Zillertaler Gletscher - Bereich Gefrorene Wand;3050;47.105037;11.810037;;1;;0;0;;;yes;true;1
7424;2004-11-21 00:00:00;1;1;165;Galzig - Abfahrt Alte Kandahar;1800;47.270083;10.535083;35;3;;0;0;;;yes;true;1
7425;2004-12-20 00:00:00;1;1;174;Gilfert - Nonsjöchl;1950;47.272789;11.722806;35;2;2;0;1;;;yes;true;1
7426;2004-12-27 00:00:00;1;1;177;Skigebiet Hochsölden - Giggijoch;;46.930129;10.985129;;2;;0;0;;;yes;true;1
7427;2005-01-03 00:00:00;2;9;18;Skigebiet Serfaus - Lazid;2290;46.995052;10.385052;45;2;;0;0;;;yes;true;1
7428;2005-01-04 00:00:00;1;1;175;Auracher Graben - Bischofsjoch;1900;47.390038;12.240038;;6;;0;0;;;yes;true;1
7429;2005-01-04 00:00:00;1;1;173;Skigeb. Hochzillertal - Bereich Sonnenjet-Lift;2080;47.235034;11.645034;40;3;2;1;0;;;yes;true;1
7430;2005-01-05 00:00:00;1;1;175;Hoher Gebra - Gipfelbereich;2000;47.390039;12.240039;40;5;3;1;0;;;yes;true;1
7431;2005-01-05 00:00:00;1;1;173;Rastkogel - Gipfelflanke;2650;47.235035;11.645035;;;;0;0;;;none;true;1
7432;2005-01-05 00:00:00;1;1;165;Silberspitze - Gipfelbereich;2450;47.184333;10.573168;45;2;3;0;1;;;yes;true;1
7433;2005-01-05 00:00:00;1;1;173;Skigebiet Hochzillertal - nahe Krösslbichl-Lift;1850;47.235036;11.645036;40;3;;0;0;;;yes;true;1
7435;2005-01-07 00:00:00;1;1;175;Wiedersberger Horn - Kohlrubenalm;1900;47.39004;12.24004;;1;;0;0;;;yes;true;1
7434;2005-01-07 00:00:00;2;9;18;Schigebiet Ischgl - ;;46.995053;10.385053;;;;0;0;;;none;true;1
7436;2005-01-09 00:00:00;1;1;173;Großer Gamsstein - ;2100;47.235037;11.645037;35;3;;0;0;;;yes;true;1
7437;2005-01-09 00:00:00;1;1;172;Hinterer Grieskogel - ;2640;47.115108;11.005108;38;1;2;1;0;;;yes;true;1
7438;2005-01-22 00:00:00;1;1;167;Hinterer Rendl - Schigebiet St. Anton;2200;47.11161;10.277587;35;2;4;1;4;;;yes;true;1
7439;2005-01-22 00:00:00;2;9;18;Schiegebiet Fiss - Bereich Talstation Schöngampenbahn;2060;46.995054;10.385054;;1;4;1;0;;;yes;true;1
7440;2005-01-22 00:00:00;1;1;165;Schigebiet Diasalpe - Abahrt Nr. 3;2600;47.270084;10.535084;;;;0;0;;;yes;true;1
7441;2005-01-22 00:00:00;1;1;172;Schlick - Hohes Laub;;47.115109;11.005109;;;;0;0;;;yes;true;1
7442;2005-01-23 00:00:00;1;1;175;Pengelstein - Saukasergraben;1940;47.391651;12.349702;40;2;3;0;1;;;yes;true;1
7443;2005-01-23 00:00:00;1;1;173;Skigeb. Hochfügen - Pfaffenbühel;1980;47.235038;11.645038;48;2;4;1;0;;;yes;true;1
7569;2005-12-31 00:00:00;1;1;177;Brenner Bundesstraße - ;;46.930146;10.985146;;;;0;0;;;none;true;1
7444;2005-01-23 00:00:00;1;1;173;Skigebiet Zillertal 3000 - Wanglspitze;2200;47.235039;11.645039;45;2;;0;0;;;yes;true;1
7445;2005-01-24 00:00:00;2;9;18;Idalpe - Richtung Schwarzwasserlift;;46.995055;10.385055;;;3;1;0;;;yes;true;1
7446;2005-01-24 00:00:00;1;1;160;Nordkette - Diretissima;;47.395042;11.260042;;5;3;1;0;;;yes;true;1
7447;2005-01-24 00:00:00;1;1;160;Nordkette - Seilbahnrinne;;47.395043;11.260043;;;;0;0;;;none;true;1
7448;2005-02-02 00:00:00;1;1;163;Achensee Bundesstraße - ;;47.56002;12.16502;;;;0;0;;;yes;true;1
7449;2005-02-02 00:00:00;1;1;175;Loferer Bundesstraße - ;;47.390041;12.240041;;;;0;0;;;yes;true;1
7450;2005-02-02 00:00:00;1;1;173;Wattenspitze - Junkeraste;;47.23504;11.64504;;;;0;0;;;none;true;1
7451;2005-02-03 00:00:00;1;1;175;Erpfendorf - ;;47.390042;12.240042;;;;0;0;;;yes;true;1
7452;2005-02-03 00:00:00;1;1;173;Stadtpark Schwaz - ;540;47.235041;11.645041;45;5;;0;0;;;yes;true;1
7453;2005-02-04 00:00:00;1;1;172;Drei-Seen-Lift - Schigebiet Kühtai;2400;47.11511;11.00511;35;7;;0;0;;;yes;true;1
7454;2005-02-04 00:00:00;1;1;180;Lärmstange - ;2680;47.105038;11.810038;;;;0;0;;;none;true;1
7455;2005-02-04 00:00:00;1;1;177;Mittagskogel - ;;46.93013;10.98513;;;;0;0;;;none;true;1
7456;2005-02-04 00:00:00;1;1;172;Schigebiet Kühtai - ;;47.115111;11.005111;;;;0;0;;;none;true;1
7457;2005-02-04 00:00:00;1;1;173;Skigebiet Penken - Wangelspitz;2100;47.235042;11.645042;;;;0;0;;;yes;true;1
7458;2005-02-05 00:00:00;1;1;175;Hüttenkogel - ;;47.390043;12.240043;;;;0;0;;;yes;true;1
7459;2005-02-05 00:00:00;1;1;173;Mölser Berg - ;2440;47.235043;11.645043;35;3;;0;0;;;yes;true;1
7460;2005-02-05 00:00:00;1;1;177;Rötenspitze - ;2200;46.930131;10.985131;;;;0;0;;;none;true;1
7461;2005-02-05 00:00:00;1;1;173;Skigeb. Hochzillertal - Bereich Grubachalm;2250;47.235044;11.645044;40;2;;0;0;;;yes;true;1
7462;2005-02-05 00:00:00;1;1;172;Stausee - Kühtai;;47.115112;11.005112;;;;0;0;;;none;true;1
7463;2005-02-05 00:00:00;1;1;175;Steinbergkogel - nähe Gigglingabfahrt;1950;47.390044;12.240044;;;;0;0;;;none;true;1
7464;2005-02-05 00:00:00;1;1;173;Wattener Lizum - Klammspitze;;47.235045;11.645045;;;;0;0;;;none;true;1
7465;2005-02-06 00:00:00;1;1;178;Gaisbergschlucht - Plattachbahn/Obergurgl;2240;46.858858;11.026568;40;7;3;0;1;;;yes;true;1
7466;2005-02-06 00:00:00;1;1;180;Höhlensteinkar - ;2090;47.121655;11.733963;35;1;3;0;1;;;yes;true;1
7467;2005-02-06 00:00:00;1;1;180;Jochgrubenkopf - ;2400;47.090014;11.608815;40;1;3;0;1;;;yes;true;1
7468;2005-02-06 00:00:00;1;1;173;Naviser Kreuzjöchl - ;2350;47.235046;11.645046;41;8;;0;0;;;yes;true;1
7469;2005-02-06 00:00:00;1;1;172;Nockspitze - Gipfelbereich, Maierrinne;2250;47.115113;11.005113;40;8;3;1;0;;;yes;true;1
7470;2005-02-06 00:00:00;1;1;172;Nockspitze - Maierrinne;2250;47.115114;11.005114;38;8;;0;0;;;yes;true;1
7471;2005-02-12 00:00:00;1;1;177;Ötztal-Sölden - ;;46.930132;10.985132;;;;0;0;;;none;true;1
7472;2005-02-12 00:00:00;1;1;165;Planseelandesstraße - ;;47.270085;10.535085;;;;0;0;;;none;true;1
7473;2005-02-12 00:00:00;1;1;173;Torwand, Wattener Lizum - Bereich Torjoch;2570;47.159584;11.662103;40;8;3;1;2;;;yes;true;1
7474;2005-02-13 00:00:00;1;1;165;Schigebiet Diasalpe - Ablittsessellift;;47.270086;10.535086;;;;0;0;;;yes;true;1
7475;2005-02-14 00:00:00;1;1;177;Skigebiet Gaislachkogel - Rettenbachtal;;46.930133;10.985133;;;;0;0;;;yes;true;1
7476;2005-02-17 00:00:00;1;1;173;Schigebiet Zillertal 3000 - Bereich Gondelbahn 150er Tux;2300;47.235047;11.645047;;;;0;0;;;yes;true;1
7477;2005-02-17 00:00:00;1;1;173;Wanglspitze - ;;47.235048;11.645048;;;;0;0;;;none;true;1
7478;2005-02-18 00:00:00;2;9;18;Idalpe - Sassgalun-Kar;2500;46.995056;10.385056;40;7;;0;0;;;yes;true;1
7479;2005-02-18 00:00:00;1;1;165;Rossfall - ;;47.270087;10.535087;;;;0;0;;;yes;true;1
7480;2005-02-22 00:00:00;2;9;18;Bereich Scheld - Richtung Urgjoch;2700;46.995057;10.385057;40;4;3;1;0;;;yes;true;1
7481;2005-02-22 00:00:00;1;1;172;Schigebiet Schlick 2000 - Südseite Kreuzjoch;;47.115115;11.005115;;;;0;0;;;yes;true;1
7482;2005-02-22 00:00:00;1;1;172;Sulzkogel/Kühtai - Gipfelhang;2950;47.182058;11.011554;40;4;3;4;3;;;yes;true;1
