incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision;region_name;involved_id;___id;___s
7866;2008-12-21 00:00:00;1;1;181;Kirche - ;;47.025039;12.430039;;;3;0;0;;;none;true;1;Tirol;0;T000002R001129;true
7867;2008-12-21 00:00:00;1;1;160;Marchreisen - ;2400;47.395063;11.260063;;;4;0;0;;;none;true;1;Tirol;0;T000002R001130;true
7868;2008-12-21 00:00:00;1;1;177;Mittelberg / Braunschweiger Hütte - Schwarze Schneid;;46.930206999999;10.985207;;;4;0;0;;;none;true;1;Tirol;0;T000002R001131;true
7869;2008-12-21 00:00:00;1;1;173;Penken - Gspielkopf, Piste Nr. 16;;47.235097;11.645097;;;4;0;0;;;none;true;1;Tirol;0;T000002R001132;true
7870;2008-12-21 00:00:00;1;1;173;Schigebiet Rastkogel - Gspielkopf;;47.235098;11.645098;;;4;0;0;;;none;true;1;Tirol;0;T000002R001133;true
7873;2008-12-24 00:00:00;1;1;164;Valluga - Nordflanke;2800;47.15788;10.212666;40;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R001134;true
7874;2008-12-30 00:00:00;1;1;165;Große Sulzspitze - ;;47.270128;10.535128;;;2;0;0;;;none;true;1;Tirol;0;T000002R001135;true
7875;2008-12-30 00:00:00;1;1;165;Hinterrendl - ;2000;47.270129;10.535129;35;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001136;true
7876;2008-12-31 00:00:00;1;1;173;Klammspitze - ;2200;47.2351;11.6451;;;2;0;0;;;none;true;1;Tirol;0;T000002R001137;true
7877;2009-01-03 00:00:00;1;1;184;Winkeltal - Gemeindestrasse;1700;46.89501;12.53501;35;4;1;0;0;;;yes;true;1;Tirol;0;T000002R001138;true
7878;2009-01-11 00:00:00;1;1;177;Gurgler Ferner - ;2500;46.930207999999;10.985208;35;3;1;1;0;;;yes;true;1;Tirol;2001;T000002R001139;true
7879;2009-01-16 00:00:00;1;1;184;Golzentipp - ;2200;46.895011;12.535011;40;7;2;0;0;;;yes;true;1;Tirol;0;T000002R001140;true
7881;2009-01-22 00:00:00;1;1;173;Hintertuxer Gletscher - Sommerberg Skiroute ;1700;47.235101;11.645101;45;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001141;true
7882;2009-01-23 00:00:00;1;1;181;Bergerkogel - ;2200;47.025041;12.430041;;;3;0;0;;;none;true;1;Tirol;0;T000002R001142;true
7883;2009-01-23 00:00:00;1;1;177;"Brennerstrasse B182 - Strkm 14; OG von Mühlbachl, Ortsteil Matrei Wald";1100;46.930208999999;10.985209;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001143;true
7884;2009-01-23 00:00:00;1;1;184;Schleinitz / Zettersfeld - ;2200;46.895012;12.535012;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001144;true
7885;2009-01-25 00:00:00;1;1;165;Hahnenkopf - ;1860;47.27013;10.53513;;1;2;0;0;;;yes;true;1;Tirol;0;T000002R001145;true
7886;2009-01-25 00:00:00;1;1;172;Pfurtschell - ;;47.115187;11.005187;;;3;0;0;;;none;true;1;Tirol;0;T000002R001146;true
7887;2009-01-25 00:00:00;1;1;160;Pleisenspitze - ;2450;47.395064;11.260064;45;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001147;true
7888;2009-01-25 00:00:00;1;1;160;Seefelder Spitze - Schönanger;1950;47.395065;11.260065;35;7;2;1;0;;;yes;true;1;Tirol;2001;T000002R001148;true
7889;2009-01-25 00:00:00;1;1;160;Seefelder Spitze - ;1950;47.395066;11.260066;35;7;2;0;0;;;yes;true;1;Tirol;0;T000002R001149;true
7890;2009-01-26 00:00:00;1;1;160;Roßkogel - ;2300;47.395067;11.260067;;4;3;0;0;;;none;true;1;Tirol;0;T000002R001150;true
7891;2009-01-31 00:00:00;1;1;175;Großer Tanzkogel - ;;47.390069;12.240069;;;2;0;0;;;none;true;1;Tirol;0;T000002R001151;true
7892;2009-01-31 00:00:00;1;1;173;Hoher Napf - ;2100;47.235102;11.645102;35;7;2;0;0;;;yes;true;1;Tirol;0;T000002R001152;true
7893;2009-01-31 00:00:00;1;1;165;Seelbeskarspitze - Seebleskar;2300;47.270131;10.535131;45;1;2;0;0;;;yes;true;1;Tirol;0;T000002R001153;true
7894;2009-02-02 00:00:00;1;1;177;L 240 - Venter Landesstraße -;;46.930209999999;10.98521;;;3;0;0;;;none;true;1;Tirol;0;T000002R001154;true
7895;2009-02-02 00:00:00;1;1;177;Rifflsee - Skigebiet/ Talabfahrt;;46.930210999999;10.985211;;;3;0;0;;;none;true;1;Tirol;0;T000002R001155;true
7896;2009-02-03 00:00:00;1;1;165;Bereich Schöngraben - Törli - ;2500;47.270132;10.535132;;5;3;0;0;;;none;true;1;Tirol;0;T000002R001156;true
7897;2009-02-03 00:00:00;1;1;177;Landesstrasse Stillebach - ;;46.930211999999;10.985212;;;3;0;0;;;none;true;1;Tirol;0;T000002R001157;true
7898;2009-02-03 00:00:00;1;1;172;Lisenser Fernerkogel - ;2500;47.115188;11.005188;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001158;true
7899;2009-02-03 00:00:00;1;1;160;Mitterkar - östl. der Pleisenspitze;2100;47.395068;11.260068;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001159;true
7901;2009-02-07 00:00:00;1;1;172;Axamer Kögele - Windegg;2000;47.115189;11.005189;40;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001160;true
7902;2009-02-07 00:00:00;1;1;184;Rosengasse 3 - Buchhandlung Tyrolia;;46.895013;12.535013;;;3;0;0;;;none;true;1;Tirol;0;T000002R001161;true
7903;2009-02-07 00:00:00;1;1;177;Wildes Mannle - ;2950;46.930213999999;10.985214;;;3;0;0;;;none;true;1;Tirol;0;T000002R001162;true
7904;2009-02-08 00:00:00;1;1;172;Amberger Hütte - ;;47.11519;11.00519;;;3;0;0;;;none;true;1;Tirol;0;T000002R001163;true
7905;2009-02-08 00:00:00;1;1;184;Blankenstein - ;2300;46.895014;12.535014;;;3;0;0;;;none;true;1;Tirol;0;T000002R001164;true
7906;2009-02-08 00:00:00;1;1;180;Padauner Kogel - Rittengrat;1900;47.105053;11.810053;35;;3;0;0;;;none;true;1;Tirol;0;T000002R001165;true
7907;2009-02-08 00:00:00;1;1;177;Sattelberg - ;2080;46.930214999999;10.985215;32;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001166;true
7908;2009-02-09 00:00:00;1;1;184;Pürglesgungge - ;2420;46.795291;12.289219;25;2;3;1;1;;;yes;true;1;Tirol;30001;T000002R001167;true
7909;2009-02-10 00:00:00;1;1;180;Krössbichllift/Schigebiet Hochzillertal -;1900;47.105054;11.810054;38;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001168;true
7910;2009-02-10 00:00:00;1;1;165;westl. der Guflespitze - Bereich Hinterbergtal;1900;47.270133;10.535133;;;3;0;0;;;none;true;1;Tirol;0;T000002R001169;true
7911;2009-02-13 00:00:00;1;1;186;Öfenspitze - ;2250;46.755003;12.670003;40;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001170;true
7912;2009-02-14 00:00:00;1;1;184;Böses Weibele - ;;46.895015;12.535015;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001171;true
7913;2009-02-14 00:00:00;1;1;163;Brandstadlalm/Schigebiet Scheffau - Moderervariante;1600;47.560031;12.165031;;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001172;true
7914;2009-02-14 00:00:00;2;9;18;Heidelberger Hütte - ;;46.99508;10.38508;;;3;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001173;true
7915;2009-02-15 00:00:00;1;1;165;Bichlbacher Alpe - Almkopf;1780;47.270134;10.535134;;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001174;true
7916;2009-02-15 00:00:00;1;1;160;Kofeltal/Ehrwalder Alm - ;1620;47.395069;11.260069;32;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001175;true
7917;2009-02-15 00:00:00;1;1;160;Kreuzjoch - ;;47.39507;11.26007;;;3;0;0;;;none;true;1;Tirol;0;T000002R001176;true
7918;2009-02-15 00:00:00;1;1;177;Mittagskogel/Pitztaler Gletscher - Brunnenkogellift;3000;46.930215999999;10.985216;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001177;true
7919;2009-02-15 00:00:00;1;1;175;Sauregg-Graben - ;;47.39007;12.24007;;;3;0;0;;;none;true;1;Tirol;0;T000002R001178;true
7920;2009-02-15 00:00:00;1;1;172;Schafgrüblen - ;;47.115191;11.005191;;;3;0;0;;;none;true;1;Tirol;0;T000002R001179;true
7921;2009-02-15 00:00:00;1;1;160;Seefelder Spitze - ;1900;47.395071;11.260071;40;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001180;true
7924;2009-02-19 00:00:00;2;9;18;Adamsberg - Richtung Galtür;;46.995081;10.385081;;;3;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001181;true
7925;2009-02-19 00:00:00;1;1;172;Lampsenspitze - ;2700;47.115192;11.005192;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001182;true
7926;2009-02-19 00:00:00;1;1;173;Mahlgrube - ;;47.235103;11.645103;;;3;0;0;;;none;true;1;Tirol;0;T000002R001183;true
7927;2009-02-19 00:00:00;1;1;175;Pengelstein - ;;47.390072;12.240072;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001184;true
7928;2009-02-20 00:00:00;1;1;181;Erlasboden - ;;47.025042;12.430042;;;3;0;0;;;none;true;1;Tirol;0;T000002R001185;true
7929;2009-02-21 00:00:00;1;1;163;Buchensteinwand - ;;47.560032;12.165032;;;4;0;0;;;none;true;1;Tirol;0;T000002R001186;true
7930;2009-02-21 00:00:00;1;1;165;Gampberg - Vorderes Rendl;2280;47.270135;10.535135;45;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001187;true
7931;2009-02-21 00:00:00;1;1;165;Vorderes Rendl - Schimmeleck-Variante/Lawinenverbauung;2200;47.270136;10.535136;;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001188;true
7932;2009-02-21 00:00:00;1;1;160;Schwaderalm - ;;47.395072;11.260072;;;3;0;0;;;none;true;1;Tirol;0;T000002R001189;true
7933;2009-02-21 00:00:00;1;1;175;Skigebiet Scheffau - nord-westlich der Schiroute Moderer;;47.390073;12.240073;;;4;0;0;;;yes;true;1;Tirol;0;T000002R001190;true
7934;2009-02-22 00:00:00;1;1;165;Skigebiet Fendels - Gampletal;2700;47.270137;10.535137;30;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001191;true
7935;2009-02-22 00:00:00;1;1;173;Sonntagsköpfl - ;;47.235104;11.645104;;;3;0;0;;;none;true;1;Tirol;0;T000002R001192;true
7936;2009-02-23 00:00:00;1;1;172;Alpe Rautz - ;;47.115193;11.005193;;;3;0;0;;;none;true;1;Tirol;0;T000002R001193;true
7937;2009-02-23 00:00:00;1;1;180;Durlassboden - ;;47.105055;11.810055;;;3;0;0;;;none;true;1;Tirol;0;T000002R001194;true
7938;2009-02-23 00:00:00;1;1;165;Fendels - ;;47.270138;10.535138;;;3;0;0;;;none;true;1;Tirol;0;T000002R001195;true
7939;2009-02-23 00:00:00;1;1;165;Galzig - östl. der Arlenmähder Talstatio / Filmrinne;1900;47.270139;10.535139;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001196;true
7940;2009-02-23 00:00:00;1;1;160;Hochfügen - Zwischenbachlawine;;47.395073;11.260073;;;3;0;0;;;none;true;1;Tirol;0;T000002R001197;true
7941;2009-02-23 00:00:00;1;1;172;Kühtai - Landesstrasse zwischen Zirmbachalm und Galerie;;47.115194;11.005194;;;3;0;0;;;none;true;1;Tirol;0;T000002R001198;true
7942;2009-02-23 00:00:00;1;1;172;Stonseite - ;;47.115195;11.005195;;;3;0;0;;;none;true;1;Tirol;0;T000002R001199;true
7943;2009-02-24 00:00:00;1;1;165;Astigtobel - ;;47.27014;10.53514;;1;4;0;0;;;none;true;1;Tirol;0;T000002R001200;true
7944;2009-02-24 00:00:00;1;1;165;Boden - ;;47.270141;10.535141;;;4;0;0;;;none;true;1;Tirol;0;T000002R001201;true
7945;2009-02-24 00:00:00;1;1;173;Muttenkar/Wildofen - Wildofen;2140;47.228538;11.683744;40;3;4;0;2;;;yes;true;1;Tirol;30002;T000002R001202;true
7946;2009-02-24 00:00:00;1;1;165;Nufels - ;;47.270142;10.535142;;;4;0;0;;;none;true;1;Tirol;0;T000002R001203;true
7947;2009-02-24 00:00:00;1;1;172;Oberbergtal - Stöcklen - ;;47.115196;11.005196;;;3;0;0;;;none;true;1;Tirol;0;T000002R001204;true
7948;2009-02-24 00:00:00;1;1;172;Obernbergtal - Kohlstatt - ;;47.115197;11.005197;;;3;0;0;;;none;true;1;Tirol;0;T000002R001205;true
7949;2009-02-24 00:00:00;1;1;163;Untere Schwaigbergalm - ;;47.560033;12.165033;;;4;0;0;;;none;true;1;Tirol;0;T000002R001206;true
7950;2009-02-25 00:00:00;1;1;165;Galzig - St Christoph;2000;47.270143;10.535143;50;6;4;1;0;;;yes;true;1;Tirol;2001;T000002R001207;true
7951;2009-02-25 00:00:00;1;1;175;Gampenkogel - ;1930;47.390074;12.240074;40;3;4;0;0;;;yes;true;1;Tirol;0;T000002R001208;true
7952;2009-02-25 00:00:00;1;1;165;Hinterrendl - ;2600;47.270144;10.535144;;1;4;0;0;;;none;true;1;Tirol;0;T000002R001209;true
7953;2009-02-25 00:00:00;1;1;172;Kalkwand - Ilmspitze - Gallreidelawine;;47.115198;11.005198;;5;4;0;0;;;none;true;1;Tirol;0;T000002R001210;true
7954;2009-02-25 00:00:00;1;1;180;Padauner Kogel - ;2000;47.105056;11.810056;;8;3;0;0;;;none;true;1;Tirol;0;T000002R001211;true
7955;2009-02-25 00:00:00;1;1;160;Rietzer Grieskogel - ;;47.395074;11.260074;;;4;0;0;;;none;true;1;Tirol;0;T000002R001212;true
7956;2009-02-25 00:00:00;1;1;165;Schigebiet Pettneu - ;2350;47.270145;10.535145;40;4;4;0;0;;;none;true;1;Tirol;0;T000002R001213;true
7957;2009-02-25 00:00:00;1;1;184;Schleinitz - ;2800;46.895016;12.535016;40;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001214;true
7958;2009-02-25 00:00:00;1;1;184;Toblacher Pfannhorn - ;;46.895017;12.535017;;;3;0;0;;;none;true;1;Tirol;0;T000002R001215;true
7959;2009-02-25 00:00:00;1;1;175;Zweitausender - ;1780;47.390075;12.240075;35;2;4;0;0;;;yes;true;1;Tirol;0;T000002R001216;true
7960;2009-02-27 00:00:00;1;1;181;Hochleitenspitze - ;2800;47.025043;12.430043;35;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001217;true
7961;2009-02-27 00:00:00;1;1;172;Mutenkogel - Gleirschalm, Brugglehner;;47.115198999999;11.005199;;;3;0;0;;;none;true;1;Tirol;0;T000002R001218;true
7962;2009-02-27 00:00:00;1;1;172;Pforzheimer Hütte - Hüttenhang;2260;47.115199999999;11.0052;30;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001219;true
7963;2009-02-27 00:00:00;1;1;165;Rendl - ;2200;47.270146;10.535146;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001220;true
7964;2009-02-28 00:00:00;1;1;163;Achenseebundesstr. B181 - Km 8,2;2000;47.560034;12.165034;40;7;4;0;0;;;yes;true;1;Tirol;0;T000002R001221;true
7965;2009-02-28 00:00:00;1;1;172;Kühtai Hohe Mut - Graf Ferdinand Hütte;2300;47.115200999999;11.005201;45;1;4;2;0;;;yes;true;1;Tirol;2002;T000002R001222;true
7966;2009-02-28 00:00:00;1;1;181;Felbertauernstraße/ Taxeralm - StrKm 9,5;2140;47.025044;12.430044;45;7;3;4;0;;;yes;true;1;Tirol;2004;T000002R001223;true
7967;2009-02-28 00:00:00;1;1;172;Kühtai - L13 Kühtai und Zirmbachalm;;47.115201999999;11.005202;;;4;0;0;;;none;true;1;Tirol;0;T000002R001224;true
7968;2009-02-28 00:00:00;1;1;172;Lüsens - Gasthauswasserfall;1900;47.133116;11.146101;45;8;4;1;1;;;yes;true;1;Tirol;30001;T000002R001225;true
7969;2009-02-28 00:00:00;1;1;172;Oberstkogel - ;2767;47.115202999999;11.005203;;;4;0;0;;;none;true;1;Tirol;0;T000002R001226;true
7970;2009-02-28 00:00:00;1;1;177;Ötztalstraße B186 - direkt neben Shell-Tankstelle, Ortseingang;;46.930217999999;10.985218;;;4;0;0;;;none;true;1;Tirol;0;T000002R001227;true
7971;2009-02-28 00:00:00;1;1;172;Sellraintalstraße L13 - Zirmbachalm;;47.115203999999;11.005204;;;4;0;0;;;none;true;1;Tirol;0;T000002R001228;true
7972;2009-02-28 00:00:00;1;1;177;Spisser Straße L348 - Strkm: 7,1 - 7,3;1850;46.930218999999;10.985219;;;4;0;0;;;none;true;1;Tirol;0;T000002R001229;true
7973;2009-02-28 00:00:00;1;1;172;Stiergschwez - ;2260;47.115204999999;11.005205;40;2;4;0;0;;;yes;true;1;Tirol;0;T000002R001230;true
7974;2009-03-01 00:00:00;1;1;181;Skigebiet Matrei/Kals - Kammbereich zw. Blauspitz, Weißer Knopf;2450;47.025045;12.430045;40;5;3;1;0;;;yes;true;1;Tirol;2001;T000002R001231;true
7975;2009-03-01 00:00:00;1;1;172;Finstertaler Stausee - Skigebiet Kühtai;2180;47.115205999999;11.005206;;;4;0;0;;;none;true;1;Tirol;0;T000002R001232;true
7976;2009-03-01 00:00:00;1;1;163;Loferer Bundesstraße B178 - Ritzer Waldl Lawine, Strkm: 45,3;;47.560035;12.165035;;;4;0;0;;;none;true;1;Tirol;0;T000002R001233;true
7977;2009-03-01 00:00:00;1;1;160;Rotmoosalm - Wettersteingebierge;2700;47.395075;11.260075;40;5;3;0;0;;;none;true;1;Tirol;0;T000002R001234;true
7978;2009-03-02 00:00:00;1;1;172;Oberissalm - westlich davon;;47.115206999999;11.005207;;;3;0;0;;;none;true;1;Tirol;0;T000002R001235;true
7979;2009-03-02 00:00:00;2;9;18;Spisser Landesstraße L348 - Bereich Selleswald unter Muttakopf, Km 7.050;1900;46.995082;10.385082;;;3;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001236;true
7980;2009-03-02 00:00:00;1;1;184;Villgrater Landesstraße L273 - zwischen Maxer und Kalkstein, Km 13.2000;2200;46.895018;12.535018;;;3;0;0;;;none;true;1;Tirol;0;T000002R001237;true
7981;2009-03-03 00:00:00;1;1;177;Hohe Mut - ;2600;46.930219999999;10.98522;40;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001238;true
7982;2009-03-03 00:00:00;1;1;184;L273 Villgrater Landesstraße, km 1,250 -;;46.895019;12.535019;35;;3;0;0;;;none;true;1;Tirol;0;T000002R001239;true
7983;2009-03-03 00:00:00;2;9;18;Sassgalunkopf - ;2100;46.995083;10.385083;36;;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001240;true
7984;2009-03-03 00:00:00;1;1;181;Virgental Landesstraße L24 - Beginn Bobojachtunnel, Strkm: 11,35;;47.025046;12.430046;;;3;0;0;;;none;true;1;Tirol;0;T000002R001241;true
7985;2009-03-04 00:00:00;1;1;184;Winkeltal - Gemeindestrasse - ;;46.89502;12.53502;;;3;0;0;;;none;true;1;Tirol;0;T000002R001242;true
7986;2009-03-04 00:00:00;1;1;165;Zirlesegg - ;1600;47.270147;10.535147;45;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001243;true
7987;2009-03-05 00:00:00;1;1;172;Pforzheimer Hütte/Gleirschtal - ;2140;47.115207999999;11.005208;40;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001244;true
7988;2009-03-08 00:00:00;1;1;172;Brechten - ;1900;47.115208999999;11.005209;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001245;true
7989;2009-03-08 00:00:00;1;1;172;Die Mute - ;2210;47.115209999999;11.00521;35;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001246;true
7990;2009-03-08 00:00:00;1;1;160;"Hafelekar - \Penzenlahner\"" - """;2000;47.395076;11.260076;40;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001247;true
7991;2009-03-08 00:00:00;1;1;160;Seekarspitze - ;1900;47.395077;11.260077;;3;2;0;0;;;none;true;1;Tirol;0;T000002R001248;true
7992;2009-03-10 00:00:00;1;1;165;Jungbrunntobel - ;2000;47.270148;10.535148;40;;3;0;0;;;yes;true;1;Tirol;0;T000002R001249;true
7993;2009-03-11 00:00:00;1;1;165;Gamskarspitze - Nähe Mautstelle St.Jakob;2600;47.270149;10.535149;;1;4;0;0;;;none;true;1;Tirol;0;T000002R001250;true
7994;2009-03-11 00:00:00;1;1;172;Kühtaistrasse L237 - Egert- & Kitzgrabenrinne;2200;47.115210999999;11.005211;;8;3;0;0;;;none;true;1;Tirol;0;T000002R001251;true
7995;2009-03-11 00:00:00;1;1;171;Tscheyegg - Sunntigwaid-Valdafurbach;2660;46.889072;10.570312;40;8;4;0;1;;;yes;true;1;Tirol;30001;T000002R001252;true
7996;2009-03-13 00:00:00;1;1;177;Gamsgarten - 500m südwestl. Mittelstation Fernau;2280;46.930220999999;10.985221;35;3;4;0;0;;;yes;true;1;Tirol;0;T000002R001253;true
7997;2009-03-14 00:00:00;1;1;175;Skigebiet Fieberbrunn Lärchfilzkogel - Richtung Platte;;47.390076;12.240076;;;4;1;0;;;yes;true;1;Tirol;2001;T000002R001254;true
7998;2009-03-14 00:00:00;1;1;172;Rauher Kopf - Hundstal;2250;47.115211999999;11.005212;40;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R001255;true
7999;2009-03-14 00:00:00;1;1;181;Weißspitze - ;3300;47.025047;12.430047;40;5;3;0;0;;;none;true;1;Tirol;0;T000002R001256;true
8000;2009-03-16 00:00:00;1;1;165;Egger Muttekopf - Bschlabs;2300;47.27015;10.53515;60;3;2;1;0;;;yes;true;1;Tirol;2001;T000002R001257;true
8001;2009-03-18 00:00:00;1;1;177;Rettenbachalm - ;2180;46.930221999999;10.985222;40;4;3;0;0;;;none;true;1;Tirol;0;T000002R001258;true
8002;2009-03-18 00:00:00;1;1;177;Skigebiet Nauders/ Reschenpass - Valdafourkopf (Quellbereich Bach);;46.930222999999;10.985223;;5;2;0;0;;;none;true;1;Tirol;0;T000002R001259;true
8003;2009-03-22 00:00:00;1;1;161;Reither Spitze - ;2350;47.323341;11.234652;45;7;2;0;1;;;yes;true;1;Tirol;30001;T000002R001260;true
8004;2009-03-26 00:00:00;1;1;165;Jungbrunntobel - ;;47.270151;10.535151;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001261;true
8005;2009-03-27 00:00:00;1;1;172;Stubaier Wildspitze - Nordosthang der Stubaier Wildspitze;3280;47.115212999999;11.005213;45;;3;0;0;;;yes;true;1;Tirol;0;T000002R001262;true
8006;2009-03-28 00:00:00;1;1;165;Brunnental - Gatterlawine und Loisatallawine;1600;47.270152;10.535152;;8;3;0;0;;;none;true;1;Tirol;0;T000002R001263;true
8007;2009-03-28 00:00:00;1;1;163;Griesner Kar - Mitterkaiser;1700;47.560036;12.165036;;3;3;0;0;;;none;true;1;Tirol;0;T000002R001264;true
8008;2009-03-28 00:00:00;1;1;172;Hintere Karlesspitze - ;2550;47.115213999999;11.005214;40;4;2;4;0;;;yes;true;1;Tirol;2004;T000002R001265;true
8009;2009-03-28 00:00:00;1;1;172;Nockspitze - Dem nödrlichen Grat entlang auf der Südseite;2390;47.115214999999;11.005215;40;4;2;0;0;;;yes;true;1;Tirol;0;T000002R001266;true
8010;2009-03-28 00:00:00;1;1;172;Wildgratscharte - Normalroute Franz Senn Hütte zur Amberger Hütte;3170;47.115215999999;11.005216;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001267;true
8011;2009-03-28 00:00:00;1;1;172;Zwieselbacher Rosskogel - ;2020;47.115216999999;11.005217;35;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001268;true
8012;2009-03-30 00:00:00;1;1;172;Die Mute - Zwölferkogel;2400;47.115217999999;11.005218;50;8;3;0;0;;;none;true;1;Tirol;0;T000002R001269;true
8013;2009-03-31 00:00:00;1;1;177;Hochjoch - Bereich des sog. Karle;2790;46.930223999999;10.985224;;8;2;0;0;;;none;true;1;Tirol;0;T000002R001270;true
8014;2009-04-01 00:00:00;1;1;172;Birgitzer Köpfl - zw. Birgitzer Köpfl und Mutterer Alm;1950;47.115218999999;11.005219;;8;3;0;0;;;none;true;1;Tirol;0;T000002R001271;true
8015;2009-04-01 00:00:00;1;1;172;Zaunhof - L 16 Pitztaler Landesstrasse, Strkm: 18,5;;47.115219999999;11.00522;;6;2;0;0;;;none;true;1;Tirol;0;T000002R001272;true
8016;2009-04-02 00:00:00;1;1;177;Rettenbachferner - Durchfahrtstunnel zum Tiefenbachferner;;46.930224999999;10.985225;;8;2;0;0;;;none;true;1;Tirol;0;T000002R001273;true
8017;2009-04-03 00:00:00;1;1;172;"L13 Sellrainerlandesstraße - Strkm: 23,5; Ostportal Bachgalerie";;47.115220999999;11.005221;;;2;0;0;;;none;true;1;Tirol;0;T000002R001274;true
8018;2009-04-03 00:00:00;1;1;173;Ottenspitze - Valserlandesstraße, Strkm: 2,8;;47.235105;11.645105;;;2;0;0;;;none;true;1;Tirol;0;T000002R001275;true
8019;2009-04-03 00:00:00;1;1;160;Speckkarspitze - ;2500;47.395078;11.260078;45;6;2;0;0;;;yes;true;1;Tirol;0;T000002R001276;true
8020;2009-04-04 00:00:00;1;1;186;Dorfzentrum Obertilliach - Haus Dorf Nr. 80;;46.755004;12.670004;;;2;0;0;;;none;true;1;Tirol;0;T000002R001277;true
8021;2009-04-04 00:00:00;1;1;172;Roter Schrofen - ;2350;47.115221999999;11.005222;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001278;true
8022;2009-04-05 00:00:00;1;1;165;Brunnental - zw. Bach und Stockach;;47.270153;10.535153;;;3;0;0;;;none;true;1;Tirol;0;T000002R001279;true
8023;2009-04-05 00:00:00;1;1;181;Goriacher Alm - Schlüsselspitze - Maurertal, Essener-Rostocker-Hütte;2100;47.043973;12.311468;35;6;3;1;2;;;yes;true;1;Tirol;30002;T000002R001280;true
8024;2009-04-05 00:00:00;1;1;165;Stockach - zw. Bach und Oberstockach;;47.270154;10.535154;;;3;0;0;;;none;true;1;Tirol;0;T000002R001281;true
8025;2009-04-05 00:00:00;1;1;165;Wildebene - ;;47.270155;10.535155;;;2;0;0;;;none;true;1;Tirol;0;T000002R001282;true
8026;2009-04-06 00:00:00;1;1;177;Breslauer Hütte - Vent;2750;46.930225999999;10.985226;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001283;true
8027;2009-04-06 00:00:00;2;9;18;Predigberg - ;2050;46.995084;10.385084;35;1;2;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001284;true
8028;2009-04-07 00:00:00;1;1;181;L 25 Defreggentalstraße - zw. Maria Hilf und Erlsbach, Strkm: 25,9;;47.025048;12.430048;;;2;0;0;;;none;true;1;Tirol;0;T000002R001285;true
8029;2009-04-08 00:00:00;1;1;172;Zischgeles - Sattelloch - Zischgeles;2320;47.144726;11.111092;35;3;2;0;1;;;yes;true;1;Tirol;30001;T000002R001286;true
8030;2009-04-10 00:00:00;1;1;165;Rotwand - Bichele - Jagdhütte ;1500;47.270156;10.535156;30;5;1;1;0;;;yes;true;1;Tirol;2001;T000002R001287;true
