DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee,Gefahr,Bemerkung,C
2002-04-21 00:00:00,,Schneebrettlawine naß,22.0,mittel,Schneefall schwach,315,1.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Schneebrettlawine naß,20.0,klein,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,19.0,mittel,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,bis vor den Speicher,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,23.0,mittel,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Schneebrettlawine naß,25.0,klein,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,bis in die Mulde oberhalb der Straße,100.0
2002-04-21 00:00:00,,Schneebrettlawine naß,29.0,mittel,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,bis oberhalb der Straße,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,Schneefall schwach,315,3.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,8.0,mittel,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,14.0,mittel,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,,100.0
2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,Schneefall schwach,315,2.0,4.0,169.0,18.0,3.0,,100.0
2002-04-22 00:00:00,,Schneebrettlawine naß,20.0,mittel,bewölkt,180,2.0,8.0,155.0,,3.0,,100.0
2002-04-24 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,Schneefall mäßig,180,2.0,-2.0,156.0,13.0,2.0,,100.0
2002-04-25 00:00:00,,Lockerschneelawine trocken,27.0,mittel,bedeckt,180,2.0,-2.0,163.0,10.0,3.0,bis oberhaln der Straße,100.0
2002-04-25 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,Regen,180,2.0,7.0,163.0,10.0,3.0,kleine bis mittlere Lawinen aus allen Richtungen,100.0
2002-04-27 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,19.0,mittel,Schneefall mäßig,,,-2.0,160.0,6.0,3.0,,100.0
2002-04-28 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,10.0,klein,wolkenlos,230,3.5,6.0,165.0,8.0,3.0,,100.0
2002-04-29 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,8.0,klein,wolkenlos,230,3.5,6.0,165.0,8.0,3.0,,100.0
2002-12-09 00:00:00,1899-12-30 13:00:00,Schneebrettlawine trocken,4.0,mittel,wolkenlos,180,2.0,-11.0,16.0,0.0,1.0,Kleine Brettlawine über 2400m,100.0
2003-01-27 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,10.0,mittel,bedeckt,270,10.0,-5.0,103.0,5.0,3.0,,100.0
2003-01-27 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,12.0,mittel,bedeckt,270,10.0,-5.0,103.0,5.0,3.0,,100.0
2003-01-27 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,14.0,mittel,bedeckt,270,10.0,-5.0,103.0,5.0,3.0,,100.0
2003-01-27 00:00:00,,Schneebrettlawine trocken,13.0,mittel,bedeckt,270,10.0,-5.0,103.0,5.0,3.0,,100.0
2003-01-28 00:00:00,,Schneebrettlawine trocken,2.0,gross,bedeckt,135,9.0,1.0,105.0,10.0,3.0,als Staublawine,100.0
2003-01-29 00:00:00,,Schneebrettlawine trocken,6.0,mittel,Schneefall schwach,135,8.0,-8.0,104.0,11.0,3.0,,100.0
2003-02-04 00:00:00,,Schneebrettlawine trocken,14.0,mittel,Schneefall mäßig,225,8.0,-9.0,99.0,15.0,3.0,,100.0
2003-02-05 00:00:00,,Staublawine,13.0,gross,bedeckt,270,8.0,-15.0,108.0,21.0,3.0,durch Sprengung ausgelöst,100.0
2003-02-05 00:00:00,,Schneebrettlawine trocken,11.0,mittel,Schneefall mäßig,270,9.0,-15.0,108.0,21.0,3.0,oberhalb Ebmattenalm,100.0
2003-02-09 00:00:00,,Schneebrettlawine trocken,11.0,mittel,heiter,225,1.0,-13.0,165.0,38.0,4.0,bis Grieskogel hinauf,100.0
2003-02-09 00:00:00,,Schneebrettlawine trocken,27.0,klein,heiter,225,1.0,-13.0,165.0,38.0,4.0,,100.0
2003-02-09 00:00:00,,Schneebrettlawine trocken,14.0,mittel,heiter,225,1.0,-13.0,165.0,38.0,4.0,,100.0
2003-02-09 00:00:00,,Schneebrettlawine trocken,25.0,gross,heiter,225,2.0,-13.0,165.0,38.0,4.0,bis ins Achenbett auch über Sperrenkrone,100.0
2003-02-22 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,wolkenlos,180,2.0,3.0,111.0,0.0,2.0,kleine Naßschneelawinen sonnseitig,100.0
2003-02-24 00:00:00,,Schneebrettlawine naß,23.0,klein,wolkenlos,180,2.0,3.0,109.0,0.0,2.0,Bodenlawine,100.0
2003-02-24 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,wolkenlos,180,2.0,3.0,109.0,0.0,2.0,unter Felswänden,100.0
2003-02-25 00:00:00,,Lockerschneelawine naß,23.0,klein,wolkenlos,180,2.0,5.0,108.0,0.0,2.0,2 Schnebretter bis in den Speicher,100.0
2003-02-25 00:00:00,,Schneebrettlawine naß,21.0,mittel,wolkenlos,180,2.0,6.0,108.0,0.0,2.0,bis in den Speicher,100.0
2003-02-26 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,wolkenlos,225,4.0,4.0,108.0,0.0,3.0,kleine Naßschneerutsche sonnseitig,100.0
2003-02-28 00:00:00,,Schneebrettlawine naß,11.0,klein,wolkenlos,270,2.0,6.0,103.0,0.0,3.0,sonnseitige Naßschneelawine,100.0
2003-02-28 00:00:00,,Schneebrettlawine naß,21.0,klein,wolkenlos,270,2.0,6.0,103.0,0.0,3.0,,100.0
2003-02-28 00:00:00,,Schneebrettlawine naß,23.0,klein,wolkenlos,270,2.0,6.0,103.0,0.0,3.0,,100.0
2003-03-03 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall schwach,180,2.0,-2.0,126.0,25.0,3.0,kleine Lockerschneelawinen aus allen Richtungen,100.0
2003-03-08 00:00:00,,Lockerschneelawine trocken,100.0,klein,bewölkt,225,2.0,0.0,123.0,0.0,23.0,kleine Lockerschneelawinen aus allen Richtungen,100.0
2003-03-11 00:00:00,,Schneebrettlawine naß,27.0,mittel,wolkenlos,225,4.0,8.0,117.0,0.0,3.0,bis oberhalb der Straße,100.0
2003-03-11 00:00:00,,Schneebrettlawine naß,39.0,mittel,wolkenlos,225,4.0,8.0,117.0,0.0,3.0,bis mitte Hang,100.0
2003-03-11 00:00:00,,Schneebrettlawine naß,34.0,mittel,wolkenlos,225,4.0,8.0,117.0,0.0,3.0,bis mitte Wald ober Straße,100.0
2003-03-11 00:00:00,,Schneebrettlawine naß,28.0,mittel,wolkenlos,225,4.0,8.0,117.0,0.0,3.0,bis ins obere Drittel des Hanges,100.0
2003-03-12 00:00:00,1899-12-30 12:03:00,Schneebrettlawine naß,31.0,mittel,bewölkt,180,3.0,6.0,112.0,0.0,3.0,ein Teil über die LÄWA und erreicht den Aufzugswagen,100.0
2003-03-12 00:00:00,,Schneebrettlawine naß,37.0,mittel,bewölkt,180,3.0,6.0,112.0,0.0,3.0,bis oberhalb Galerie,100.0
2003-03-12 00:00:00,,Schneebrettlawine naß,43.0,klein,bewölkt,1870,3.0,6.0,112.0,0.0,3.0,mehrere kleine Bretter im Oberen Bereich,100.0
2003-03-13 00:00:00,,Schneebrettlawine naß,29.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis oberhalb der Straße,100.0
2003-03-24 00:00:00,,Schneebrettlawine naß,11.0,mittel,wolkenlos,180,2.0,6.0,107.0,0.0,3.0,,100.0
2003-03-24 00:00:00,,Schneebrettlawine naß,8.0,mittel,wolkenlos,180,2.0,6.0,107.0,0.0,3.0,,100.0
2003-03-24 00:00:00,,Schneebrettlawine naß,11.0,mittel,wolkenlos,180,2.0,6.0,107.0,0.0,3.0,,100.0
2003-03-24 00:00:00,,Schneebrettlawine naß,23.0,mittel,wolkenlos,180,2.0,6.0,107.0,0.0,3.0,,100.0
2003-03-24 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,180,2.0,6.0,107.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Lockerschneelawine naß,8.0,mittel,wolkenlos,180,1.0,8.0,105.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Schneebrettlawine naß,10.0,mittel,wolkenlos,180,2.0,8.0,105.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Schneebrettlawine naß,11.0,mittel,wolkenlos,180,2.0,8.0,105.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Schneebrettlawine naß,23.0,mittel,wolkenlos,180,2.0,8.0,105.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,180,2.0,8.0,105.0,0.0,3.0,,100.0
2003-03-25 00:00:00,,Schneebrettlawine naß,29.0,mittel,wolkenlos,180,2.0,8.0,105.0,0.0,3.0,,100.0
2003-03-26 00:00:00,1899-12-30 13:03:00,Schneebrettlawine naß,29.0,mittel,wolkenlos,180,2.0,7.0,103.0,0.0,3.0,,100.0
2003-03-26 00:00:00,,Schneebrettlawine naß,11.0,mittel,wolkenlos,180,2.0,7.0,102.0,0.0,3.0,,100.0
2003-03-26 00:00:00,,Lockerschneelawine naß,13.0,klein,wolkenlos,180,2.0,7.0,103.0,0.0,3.0,unterhalb Felswand,100.0
2003-03-26 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,180,2.0,7.0,103.0,0.0,3.0,,100.0
2003-03-26 00:00:00,,Lockerschneelawine naß,19.0,mittel,wolkenlos,180,2.0,7.0,103.0,0.0,3.0,,100.0
2003-03-26 00:00:00,,Schneebrettlawine naß,12.0,mittel,wolkenlos,180,2.0,7.0,103.0,0.0,3.0,,100.0
2003-03-27 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,13.0,mittel,wolkenlos,180,2.0,9.0,102.0,0.0,3.0,unterhalb Felswand großes Brett durch Lockerschneelawine von oben ausgelöst,100.0
2003-03-27 00:00:00,,Schneebrettlawine naß,23.0,mittel,wolkenlos,180,2.0,9.0,102.0,0.0,3.0,,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,18.0,mittel,wolkenlos,180,2.0,9.0,99.0,,3.0,bis in den Speicher,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,19.0,mittel,wolkenlos,180,2.0,9.0,99.0,0.0,3.0,bis vor den Speicherrand,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,23.0,mittel,wolkenlos,180,2.0,9.0,99.0,0.0,3.0,,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,25.0,gross,wolkenlos,180,2.0,9.0,99.0,0.0,3.0,bis ins Achenbett,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,29.0,mittel,wolkenlos,180,2.0,9.0,99.0,0.0,3.0,bis über den Vorplatz,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,8.0,gross,bedeckt,225,2.0,10.0,80.0,1.0,3.0,bis in erste Mulde,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,10.0,gross,bedeckt,225,2.0,10.0,80.0,1.0,3.0,bis knapp oberhalb Speicher,100.0
2003-03-28 00:00:00,,Schneebrettlawine naß,11.0,mittel,bedeckt,225,2.0,10.0,80.0,1.0,3.0,,100.0
2003-03-29 00:00:00,,Schneebrettlawine naß,24.0,mittel,bedeckt,180,2.0,5.0,96.0,0.0,3.0,,100.0
2003-03-29 00:00:00,,Lockerschneelawine naß,100.0,klein,wolkenlos,180,2.0,12.0,76.0,0.0,3.0,Rutsche unter Felswänden,100.0
2003-03-30 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,bedeckt,180,2.0,9.0,90.0,0.0,3.0,aus allen Lawinenstrichen bis 2500 m Lawinenabgänge.,100.0
2003-03-30 00:00:00,,Schneebrettlawine naß,30.0,mittel,wolkenlos,180,2.0,9.0,92.0,0.0,3.0,,100.0
2003-03-31 00:00:00,,Schneebrettlawine naß,32.0,klein,Regen,360,2.0,0.0,90.0,0.0,3.0,,100.0
2003-04-01 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,wolkenlos,180,2.0,6.0,95.0,5.0,3.0,aus allen Richtungen,100.0
2003-04-04 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall stark,360,5.0,-10.0,131.0,22.0,3.0,,100.0
2003-04-07 00:00:00,,Schneebrettlawine trocken,13.0,mittel,Schneefall mäßig,45,10.0,-16.0,154.0,25.0,3.0,durch absprengen ausgelöst,100.0
2003-04-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,19.0,mittel,Schneefall mäßig,45,10.0,-16.0,154.0,25.0,3.0,,100.0
2003-04-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,21.0,mittel,Schneefall mäßig,45,10.0,-16.0,154.0,25.0,3.0,,100.0
2003-04-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,25.0,mittel,Schneefall mäßig,45,10.0,-16.0,154.0,25.0,3.0,,100.0
2003-04-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,23.0,mittel,Schneefall mäßig,45,10.0,-16.0,154.0,25.0,3.0,,100.0
2003-04-11 00:00:00,,Lockerschneelawine naß,11.0,klein,bewölkt,270,2.0,-3.0,131.0,14.0,3.0,Abgang unterhalb von Felswand,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,8.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,10.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,14.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,18.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,13.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-13 00:00:00,,Schneebrettlawine naß,23.0,mittel,heiter,180,1.0,-5.0,135.0,15.0,3.0,,100.0
2003-04-15 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,wolkenlos,225,1.0,8.0,115.0,0.0,3.0,,100.0
2003-04-21 00:00:00,,Lockerschneelawine naß,15.0,mittel,bewölkt,,,6.0,92.0,0.0,3.0,,100.0
2003-04-25 00:00:00,,Schneebrettlawine naß,15.0,mittel,heiter,Süd,2.0,5.0,88.0,,3.0,,100.0
2003-04-25 00:00:00,,Lockerschneelawine naß,19.0,klein,heiter,Süd,2.0,5.0,88.0,,3.0,,100.0
2003-04-27 00:00:00,,Schneebrettlawine naß,11.0,gross,Schneefall schwach,180,2.0,5.0,86.0,1.0,3.0,2 große Abgänge im Bereich Geralkopf und hinter Kehre 7,100.0
2003-04-27 00:00:00,,Schneebrettlawine naß,15.0,gross,Schneefall schwach,180,2.0,5.0,86.0,1.0,3.0,,100.0
2003-04-27 00:00:00,,Schneebrettlawine naß,32.0,mittel,Schneefall schwach,180,2.0,5.0,86.0,1.0,3.0,bis knapp oberhalb der Straße,100.0
2003-04-27 00:00:00,,Schneebrettlawine naß,39.0,mittel,Schneefall schwach,180,2.0,5.0,86.0,1.0,3.0,bis ins ober drittel des Ablagerungshanges,100.0
2003-04-30 00:00:00,1899-12-30 11:20:00,Schneebrettlawine naß,27.0,gross,bewölkt,180,25.0,13.0,67.0,0.0,3.0,bis über die obere Mittelstraße,100.0
2003-04-30 00:00:00,1899-12-30 11:27:00,Schneebrettlawine naß,19.0,gross,bewölkt,225,11.0,13.0,67.0,0.0,3.0,bis in den Speicher,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,25.0,mittel,bewölkt,180,25.0,12.0,67.0,0.0,3.0,bis oberhalb der Straße,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,28.0,mittel,bewölkt,180,25.0,13.0,67.0,0.0,3.0,mehrmals,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,32.0,mittel,bewölkt,180,25.0,13.0,67.0,0.0,3.0,mehrmals,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,11.0,gross,bewölkt,180,25.0,13.0,67.0,0.0,3.0,unter Grieskogel,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,15.0,gross,bewölkt,180,20.0,13.0,67.0,0.0,3.0,schgwarze Platte,100.0
2003-04-30 00:00:00,,Schneebrettlawine naß,33.0,gross,bewölkt,180,20.0,13.0,67.0,0.0,,bis ins Achenbett,100.0
2003-12-17 00:00:00,,Schneebrettlawine trocken,15.0,klein,bedeckt,315,5.0,-8.0,55.0,5.0,3.0,kleines Schneebrett - Wächtenbruch,100.0
2004-01-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,klein,Schneefall stark,315,3.0,-4.0,76.0,24.0,3.0,kleine Lockerschneerutsche aus allen Richtungen,100.0
2004-01-07 00:00:00,,Lockerschneelawine trocken,11.0,mittel,Schneefall mäßig,270,5.0,-4.0,76.0,24.0,3.0,bis oberhalb der Straße,100.0
2004-01-07 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,21.0,mittel,Schneefall mäßig,270,5.0,-4.0,76.0,24.0,3.0,bis in den Speicher,100.0
2004-01-14 00:00:00,,Lockerschneelawine trocken,11.0,mittel,heiter,SO,3.0,-3.0,92.0,12.0,3.0,,100.0
2004-01-14 00:00:00,,Schneebrettlawine trocken,17.0,mittel,heiter,SO,3.0,-3.0,92.0,12.0,3.0,,100.0
2004-01-19 00:00:00,,Lockerschneelawine trocken,11.0,klein,wolkenlos,225,2.0,-5.0,101.0,7.0,3.0,2 kleine Lockerschneelawinen,100.0
2004-01-20 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,mittel,Schneefall stark,360,3.0,-5.0,120.0,25.0,3.0,bis mitte Hang oberhalb Ache,100.0
2004-01-20 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,37.0,mittel,Schneefall stark,360,3.0,-5.0,120.0,25.0,3.0,bis auf die Galerie,100.0
2004-01-21 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,klein,Schneefall schwach,315,3.0,-12.0,122.0,25.0,3.0,kleinere bis mittlere Lockerschneelawinen aus allen Richtungen,100.0
2004-01-22 00:00:00,,Schneebrettlawine trocken,10.0,mittel,Schneetreiben,90,5.0,-15.0,119.0,0.0,3.0,Schneebrett aus 2300m,100.0
2004-01-25 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall mäßig,90,3.0,-15.0,114.0,11.0,3.0,im Steilgelände Lockerschneerutsche,100.0
2004-01-28 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall mäßig,360,3.0,-12.0,125.0,22.0,3.0,kleine Lockerschneerutsche aus allen Richtungen und Höhen,100.0
2004-01-30 00:00:00,,Schneebrettlawine trocken,100.0,mittel,wolkenlos,180,2.0,-3.0,111.0,0.0,3.0,durch die Bodenwärme sonnseitig Stangerhöhe,100.0
2004-02-02 00:00:00,,Schneebrettlawine naß,23.0,mittel,Regen,135,5.0,2.0,104.0,0.0,3.0,bis in den Speicher,100.0
2004-02-02 00:00:00,,Schneebrettlawine naß,25.0,mittel,Regen,135,5.0,2.0,104.0,0.0,3.0,bis oberhalb Palfenalm,100.0
2004-02-02 00:00:00,,Schneebrettlawine naß,18.0,klein,Regen,135,5.0,2.0,104.0,0.0,3.0,bis in den Speicher,100.0
2004-02-02 00:00:00,,Schneebrettlawine naß,14.0,mittel,Regen,135,5.0,2.0,104.0,0.0,3.0,,100.0
2004-02-03 00:00:00,,Schneebrettlawine naß,23.0,mittel,wolkenlos,225,8.0,6.0,106.0,0.0,3.0,bis in den Speicher,100.0
2004-02-03 00:00:00,,Schneebrettlawine naß,14.0,mittel,wolkenlos,225,8.0,6.0,106.0,0.0,3.0,bis in den Speicher,100.0
2004-02-03 00:00:00,,Staublawine,2.0,mittel,wolkenlos,225,8.0,6.0,106.0,0.0,3.0,bis knapp vor den Speicher,100.0
2004-02-04 00:00:00,,Lockerschneelawine naß,100.0,klein,wolkenlos,180,8.0,6.0,102.0,0.0,3.0,sonnseitig kleine Naßschneerutsche,100.0
2004-02-05 00:00:00,,Schneebrettlawine naß,29.0,mittel,wolkenlos,225,4.0,8.0,100.0,0.0,3.0,Bodenlawine bis auf den Vorplatz Bergstation,100.0
2004-02-05 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,270,3.0,9.0,100.0,0.0,3.0,bis oberhalb der Straße,100.0
2004-02-06 00:00:00,,Schneebrettlawine naß,21.0,mittel,wolkenlos,225,3.0,9.0,98.0,0.0,3.0,,100.0
2004-02-06 00:00:00,,Schneebrettlawine naß,27.0,klein,wolkenlos,225,3.0,9.0,98.0,0.0,3.0,,100.0
2004-02-06 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,225,3.0,9.0,98.0,0.0,3.0,,100.0
2004-02-13 00:00:00,,Lockerschneelawine naß,18.0,klein,wolkenlos,180,2.0,1.0,140.0,0.0,2.0,,100.0
2004-02-19 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall mäßig,315,3.0,-12.0,146.0,16.0,2.0,kleine Lockerschneerutsche aus allen Richtungen,100.0
2004-02-21 00:00:00,,Lockerschneelawine trocken,100.0,klein,Föhn,180,4.0,1.0,149.0,0.0,3.0,kleine Lockerschneerutsche aus allen Richtungen,100.0
2004-02-22 00:00:00,,Lockerschneelawine naß,100.0,klein,wolkenlos,180,3.0,5.0,140.0,0.0,3.0,kleine Feuchtschneerutsche sonnseitig,100.0
2004-02-27 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,klein,Schneefall schwach,180,2.0,-23.0,111.0,9.0,2.0,,100.0
2004-03-01 00:00:00,,Lockerschneelawine trocken,23.0,klein,bedeckt,0,0.0,-16.0,159.0,5.0,3.0,reicht nicht bis zum Speicher,100.0
2004-03-03 00:00:00,,Lockerschneelawine naß,100.0,klein,bedeckt,270,5.0,-5.0,158.0,5.0,3.0,kleine Oberflächenrutsche aus allen Richtunge durch die Einstrahlung.,100.0
2004-03-06 00:00:00,,Schneebrettlawine naß,43.0,gross,wolkenlos,180,2.0,4.0,147.0,0.0,2.0,Bodenlawine Lawinenmaul seit ca.1 Woche offen,100.0
2004-03-08 00:00:00,,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,360,3.0,-10.0,166.0,24.0,3.0,bis mitte des Ablagerungsbereiches,100.0
2004-03-08 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,22.0,klein,Schneefall mäßig,360,3.0,-10.0,166.0,24.0,3.0,,100.0
2004-03-08 00:00:00,,Lockerschneelawine trocken,20.0,klein,Schneefall mäßig,360,3.0,-10.0,166.0,24.0,3.0,,100.0
2004-03-09 00:00:00,,Lockerschneelawine trocken,22.0,klein,Schneefall mäßig,360,3.0,-12.0,175.0,17.0,3.0,,100.0
2004-03-09 00:00:00,,Lockerschneelawine trocken,23.0,klein,Schneefall mäßig,360,3.0,-12.0,175.0,17.0,3.0,,100.0
2004-03-10 00:00:00,,Lockerschneelawine trocken,100.0,klein,wolkenlos,180,1.0,-7.0,172.0,1.0,3.0,durch die Sonneneinstrahlung kl.Lockerschneerutsche aus allen Richtungen,100.0
2004-03-12 00:00:00,,Lockerschneelawine naß,100.0,klein,wolkenlos,180,2.0,4.0,111.0,0.0,3.0,kleine Naßschneerutsche sonnseitig.,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,21.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,von unterhalb der Felsen bis in den Speicher,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,23.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis in den Speicher,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,von der Nordseitigen Schulter,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,27.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis oberhalb der Straße,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,20.0,klein,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,30.0,gross,wolkenlos,180,5.0,8.0,111.0,0.0,,Ablagerung ca. 6m hoch,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,37.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis oberhalb der Galerie,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,34.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis über die untere Straße,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,28.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis mitte Ablagerungsbereich,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,11.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis 200 m vor Straße,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,12.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,8.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,14.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,16.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,,100.0
2004-03-13 00:00:00,,Schneebrettlawine naß,33.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis oberhalb Abbruch,100.0
2004-03-14 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,37.0,mittel,wolkenlos,180,2.0,7.0,109.0,0.0,3.0,mehrmals,100.0
2004-03-14 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,36.0,mittel,wolkenlos,180,3.0,7.0,107.0,0.0,3.0,mehrmals,100.0
2004-03-14 00:00:00,,Schneebrettlawine naß,15.0,gross,wolkenlos,180,3.0,7.0,109.0,0.0,3.0,,100.0
2004-03-14 00:00:00,,Schneebrettlawine naß,17.0,gross,wolkenlos,180,3.0,7.0,109.0,0.0,3.0,,100.0
2004-03-15 00:00:00,,Schneebrettlawine naß,25.0,mittel,wolkenlos,180,3.0,5.0,107.0,0.0,3.0,bis über die MOBO Straße,100.0
2004-03-15 00:00:00,,Schneebrettlawine naß,29.0,mittel,wolkenlos,180,3.0,5.0,107.0,0.0,3.0,bis zur Verbindungsstraße,100.0
2004-03-15 00:00:00,,Schneebrettlawine naß,43.0,mittel,wolkenlos,180,3.0,5.0,107.0,0.0,3.0,,100.0
