Datum,Intervall,Lawinengrad,Lawinengrad_Norm,Lawinengrad_Gew,Schneehöhe,Schneehöhe_Norm,Schneehöhe_Gew,Niederschlag,Niederschlag_Norm,Niederschlag_Gew,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_akt_Norm,Wetter_akt_Gew,Wetter_gestern,Wetter_gestern_Norm,Wetter_gestern_Gew,Wolken,Wolken_Norm,Wolken_Gew,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Lawinenabgänge_Norm,Lawinenabgänge_Gew,Winterphase,Winterphase_Norm,Winterphase_Gew,Distanz,DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee_y,Gefahr,Bemerkung,ID,Bereich_KAPRUN,Gebiet,Code_neu,Lawinenstrich,Text,xoff,yoff,Scale,ScaleW,ScaleH,OffX,OffY,Lawinencode,TEZCode,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude
2014-03-06,2013/ 2014,22.0,0.0,0.0,46.0,34.39645963680757,0.0,4.0,0.0,0.0,-6.0,-48.0,-20.0,-3.0,-24.0,-20.0,-5.0,-40.0,-24.0,-6.0,-60.0,-25.0,360.0,4.0,3.0,4.0,2.9396931919972725e-10,2.2047698939979548e-10,26.0,260.0,80.0,73.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,10.0,100.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28993836555144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0768689746891,43.07067142857143,5.3207,0.0,70.16715,2201.1883333333335
2014-03-07,2013/ 2014,22.0,0.0,0.0,45.0,33.21783669780054,0.0,0.0,0.0,0.0,-6.0,-48.0,-24.0,4.0,32.0,-12.0,-2.0,-16.0,-20.0,-12.0,-120.0,-30.0,180.0,-2.2,4.0,2.2,-8.0841562779925e-11,2.9396931919972725e-10,25.0,250.0,130.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4438954796434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.97914664591417,41.04085833333334,7.684349999999999,31.22615,52.052099999999996,2637.0868510638297
2014-03-08,2013/ 2014,22.0,0.0,0.0,39.0,28.8845223700121,0.0,0.0,0.0,0.0,-4.0,-32.0,-24.0,1.0,8.0,16.0,-3.0,-24.0,-8.0,-6.0,-60.0,-60.0,360.0,2.6,-2.2,2.6,1.9108005747982269e-10,-8.0841562779925e-11,19.0,190.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73953728453159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.58871205440819,42.53206000000001,7.576309090909091,6.785733333333334,65.95022,2344.71655
2014-03-09,2013/ 2014,22.0,0.0,0.0,39.0,28.93700787401575,0.0,0.0,0.0,0.0,-1.0,-8.0,-16.0,7.0,56.0,4.0,0.0,0.0,-12.0,-14.0,-140.0,-30.0,180.0,-1.4,2.6,1.4,-5.144463085995227e-11,1.9108005747982269e-10,18.0,180.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,64.99920403311847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.799831793751,40.215385714285716,8.680310714285714,0.0,53.0856,1967.5639
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,19.0,mittel,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,17.0,gross,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,17.0,Kaprun,Mooserboden,50606017.0,Hochschoberlawine,Kitzsteinhorn,399740.2063625432,222718.6472702012,9.444670754147918,417.0,226.0,130.0,1.0,50606017.0,50606017051.5,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,21.0,mittel,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,21.0,Kaprun,Wasserfallboden,50606021.0,Mittlere Bärrinnenlawine,Kammerkees,401049.0293166167,226514.4149897798,8.761073083735191,279.0,901.0,63.0,742.0,50606021.0,50606021517.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,11.0,mittel,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,11.0,Kaprun,Mooserboden,50606011.0,Ebmattenlawine,"Grießkogel, Beilwand",399930.2136189686,223371.08108488735,8.26909013627683,460.0,466.0,19.0,103.0,50606011.0,50606011096.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,23.0,mittel,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,23.0,Kaprun,Wasserfallboden,50606023.0,Seichenlawine,Bärrinne,401045.9782552828,226332.5100184947,8.936280210721375,290.0,909.0,52.0,734.0,50606023.0,50606023513.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,15.0,gross,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,15.0,Kaprun,Mooserboden,50606015.0,Kitzsteinhornlawine,Kitzsteinhorn,399892.9385931616,223022.72357175505,8.90535018488457,438.0,288.0,126.0,30.0,50606015.0,50606015062.5,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,10.0,mittel,wolkenlos,0,1.2,6.0,38.0,0.0,2.0,,10.0,Kaprun,Mooserboden,50606010.0,Karlbachlawine,Hoher Tenn,400050.7915020906,223356.50746594009,8.37544966371277,810.0,297.0,441.0,21.0,50606010.0,50606010332.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334
2014-03-10,2013/ 2014,22.0,0.0,0.0,38.0,28.12688821752266,0.0,0.0,0.0,0.0,-2.0,-16.0,-4.0,5.0,40.0,28.0,0.0,0.0,0.0,-10.0,-100.0,-70.0,180.0,-4.0,-1.4,4.0,-1.4698465959986357e-10,-5.144463085995227e-11,2.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.37182935623843,2014-03-10,,Schneebrettlawine naß,8.0,mittel,wolkenlos,0,1.2,9.0,38.0,0.0,2.0,,8.0,Kaprun,Mooserboden,50606008.0,Wielingerlawine,Gr. Wiesbachhorn,400394.7193113965,223443.50523003456,7.9127317177860705,877.0,557.0,374.0,171.0,50606008.0,50606008259.30357,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713
2014-03-11,2013/ 2014,22.0,0.0,0.0,38.0,28.26780021253986,0.0,0.0,0.0,0.0,-3.0,-24.0,-8.0,4.0,32.0,20.0,-1.0,-8.0,0.0,-10.0,-100.0,-50.0,180.0,-1.8,-4.0,1.8,-6.614309681993863e-11,-1.4698465959986357e-10,2.0,20.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.17906752056715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.01768390844254,42.22405,6.44835,13.11735263157895,57.314842105263146,2887.1474285714285
2014-03-12,2013/ 2014,2.0,0.0,0.0,37.0,27.5322703113136,0.0,0.0,0.0,0.0,-1.0,-8.0,-12.0,10.0,80.0,16.0,2.0,16.0,-4.0,-10.0,-100.0,-50.0,180.0,-3.0,-1.8,3.0,-1.1023849469989769e-10,-6.614309681993863e-11,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.28117602713822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.3576608990387,43.05126666666666,6.860250000000001,13.071087499999999,61.137879999999996,1879.8845
2014-03-13,2013/ 2014,22.0,0.0,0.0,36.0,26.53429602888087,0.0,0.0,0.0,0.0,1.0,8.0,-4.0,9.0,72.0,40.0,3.0,24.0,8.0,-8.0,-80.0,-50.0,0.0,0.0,-3.0,0.0,0.0,-1.1023849469989769e-10,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.05337305599394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2941028496267,42.24281818181817,7.489589473684211,31.22615,63.39553333333333,2042.2484
2014-03-14,2013/ 2014,22.0,0.0,0.0,34.0,24.82491431977351,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,56.0,36.0,3.0,24.0,12.0,-8.0,-80.0,-40.0,180.0,-1.8,0.0,1.8,-6.614309681993863e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48106463279789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.23490345925012,44.76603333333333,6.601933333333332,37.16834,52.8433,2344.71655
2014-03-15,2013/ 2014,22.0,0.0,0.0,32.0,23.44497607655502,0.0,0.0,0.0,0.0,2.0,16.0,0.0,4.0,32.0,28.0,-2.0,-16.0,12.0,-5.0,-50.0,-40.0,315.0,3.1819805153963,-1.8,4.5,-11.45512985501746,-6.614309681993863e-11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01889400986305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.33951732926613,42.53206000000001,7.412259574468084,13.11735263157895,45.4725,3027.45095
2014-03-16,2013/ 2014,33.0,0.0,0.0,38.0,27.94973950352436,0.0,8.0,0.0,0.0,-1.0,-8.0,8.0,1.0,8.0,16.0,2.0,16.0,-8.0,-3.0,-30.0,-25.0,45.0,6.363961030662688,3.1819805153963,9.0,22.9102597105026,-11.45512985501746,8.0,80.0,0.0,71.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,12.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.29376508445807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980624706433346,41.6731125,7.576309090909091,3.598442857142857,69.60602500000002,2423.43086
2014-03-17,2013/ 2014,22.0,0.0,0.0,39.0,28.38944494995451,0.0,3.0,0.0,0.0,3.0,24.0,-4.0,7.0,56.0,4.0,5.0,40.0,8.0,-7.0,-70.0,-15.0,225.0,-5.656854249420207,6.363961030662688,8.0,-20.36467529843239,22.9102597105026,0.0,0.0,40.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,15.77671956871644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9975436318919,46.2365,5.96672,37.16834,45.4725,2179.063375
2014-03-18,2013/ 2014,22.0,0.0,0.0,35.0,25.59025133282559,0.0,0.0,0.0,0.0,3.0,24.0,12.0,11.0,88.0,28.0,5.0,40.0,20.0,-6.0,-60.0,-35.0,180.0,-3.0,-5.656854249420207,3.0,-1.1023849469989769e-10,-20.36467529843239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26455764214612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980624706433346,43.65695,9.0208625,0.0,62.52731063829788,2749.76394
2014-03-19,2013/ 2014,11.0,0.0,0.0,34.0,23.64954861624982,0.0,0.0,0.0,0.0,-2.0,-16.0,12.0,3.0,24.0,44.0,0.0,0.0,20.0,-2.0,-20.0,-30.0,360.0,10.0,-3.0,10.0,7.34923297999318e-10,-1.1023849469989769e-10,4.0,40.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,2.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,51.48713152074779,2014-03-19,,Schneebrettlawine naß,38.0,mittel,wolkenlos,270,3.0,12.0,34.0,2.0,2.0,rehcts ober Krapfalm,38.0,Kaprun,Wasserfallboden,50606038.0,Krapfgrabenlawine,Krapfkühkarl,400878.7903149899,226117.62119528223,9.237857998762156,663.0,656.0,308.0,384.0,50606038.0,50606038010.0,291.2941028496267,42.673878947368415,7.093168421052632,13.11735263157895,57.314842105263146,2206.0591894736845
2014-03-19,2013/ 2014,11.0,0.0,0.0,34.0,23.64954861624982,0.0,0.0,0.0,0.0,-2.0,-16.0,12.0,3.0,24.0,44.0,0.0,0.0,20.0,-2.0,-20.0,-30.0,360.0,10.0,-3.0,10.0,7.34923297999318e-10,-1.1023849469989769e-10,4.0,40.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,2.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,51.48713152074779,2014-03-19,,Schneebrettlawine naß,28.0,mittel,wolkenlos,270,3.0,12.0,34.0,2.0,2.0,auf 2000m aus der zentralen Platte,28.0,Kaprun,Wasserfallboden,50606028.0,Griesbachlawine,Winterkarl,401356.0596920357,226681.47093331607,8.296388608415224,622.0,852.0,189.0,526.0,50606028.0,50606028417.63158,275.52175426542595,42.58717894736842,7.489589473684211,3.4162157894736835,71.13368421052631,2555.3687789473684
2014-03-20,2013/ 2014,22.0,0.0,0.0,36.0,25.04347826086957,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,11.0,88.0,12.0,7.0,56.0,0.0,-8.0,-80.0,-10.0,180.0,-3.0,10.0,3.0,-1.1023849469989769e-10,7.34923297999318e-10,2.0,20.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,41.07757753877787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.52137390556972,36.353125,7.09607,3.4162157894736835,41.6142,2059.5669
2014-03-21,2013/ 2014,12.0,0.0,0.0,32.0,21.82438192668372,0.0,0.0,0.0,0.0,3.0,24.0,0.0,7.0,56.0,44.0,4.0,32.0,28.0,-5.0,-50.0,-40.0,180.0,-5.0,-3.0,5.0,-1.8373082449982947e-10,-1.1023849469989769e-10,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97630302991364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.33951732926613,40.215385714285716,6.44835,14.436824999999999,63.33960999999999,1719.594455
2014-03-22,2013/ 2014,22.0,0.0,0.0,32.0,22.2544190089829,0.0,0.0,0.0,0.0,2.0,16.0,12.0,5.0,40.0,28.0,3.0,24.0,16.0,-5.0,-50.0,-25.0,225.0,-2.121320343532578,-5.0,3.0,-7.636753236912147,-1.8373082449982947e-10,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3000469506372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0049110699424,36.16575,7.093168421052632,31.22615,63.76664166666666,2223.0630533333333
2014-03-23,2013/ 2014,22.0,0.0,0.0,41.0,29.16419679905157,0.0,10.0,0.0,0.0,-4.0,-32.0,8.0,-6.0,-48.0,20.0,-7.0,-56.0,12.0,-4.0,-40.0,-25.0,300.0,2.500000000073662,-2.121320343532578,5.0,-15.58845726796679,-7.636753236912147,14.0,140.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,14.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57261261006654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.26865815593663,40.215385714285716,7.1471,13.11735263157895,65.40911249999999,2059.5669
2014-03-24,2013/ 2014,33.0,0.0,0.0,93.0,64.3691420331651,0.0,19.0,0.0,0.0,-8.0,-64.0,-16.0,-7.0,-56.0,-24.0,-9.0,-72.0,-28.0,-8.0,-80.0,-20.0,0.0,0.0,2.500000000073662,0.0,0.0,-15.58845726796679,72.0,720.0,70.0,73.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,50.0,500.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,789.9062260035143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.16011422051332,39.152621276595745,6.611666666666667,32.17595,62.701240000000006,2925.3788714285715
2014-03-25,2013/ 2014,33.0,0.0,0.0,95.0,65.21739130434783,0.0,7.0,0.0,0.0,-11.0,-88.0,-32.0,-4.0,-32.0,-28.0,-10.0,-80.0,-36.0,-17.0,-170.0,-40.0,180.0,-2.0,0.0,2.0,-7.349232979993181e-11,0.0,62.0,620.0,360.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,10.0,0.0,10.0,100.0,542.0,2.0,0.0,0.0,0.0,0.0,0.0,631.5337173938397,2014-03-25,,Schneebrettlawine trocken,11.0,mittel,wolkenlos,0,0.0,-4.0,95.0,10.0,3.0,,11.0,Kaprun,Mooserboden,50606011.0,Ebmattenlawine,"Grießkogel, Beilwand",399930.2136189686,223371.08108488735,8.26909013627683,460.0,466.0,19.0,103.0,50606011.0,50606011096.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297
2014-03-25,2013/ 2014,33.0,0.0,0.0,95.0,65.21739130434783,0.0,7.0,0.0,0.0,-11.0,-88.0,-32.0,-4.0,-32.0,-28.0,-10.0,-80.0,-36.0,-17.0,-170.0,-40.0,180.0,-2.0,0.0,2.0,-7.349232979993181e-11,0.0,62.0,620.0,360.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,10.0,0.0,10.0,100.0,542.0,2.0,0.0,0.0,0.0,0.0,0.0,631.5337173938397,2014-03-25,,Schneebrettlawine trocken,8.0,mittel,wolkenlos,0,0.0,-4.0,95.0,10.0,3.0,,8.0,Kaprun,Mooserboden,50606008.0,Wielingerlawine,Gr. Wiesbachhorn,400394.7193113965,223443.50523003456,7.9127317177860705,877.0,557.0,374.0,171.0,50606008.0,50606008259.30357,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713
2014-03-26,2013/ 2014,33.0,0.0,0.0,81.0,54.97737556561086,0.0,0.0,0.0,0.0,-9.0,-72.0,-44.0,-4.0,-32.0,-16.0,-6.0,-48.0,-40.0,-13.0,-130.0,-85.0,180.0,-3.0,-2.0,3.0,-1.1023849469989769e-10,-7.349232979993181e-11,45.0,450.0,310.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,280.4129535768295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.72131216113675,39.92075833333333,8.651008333333332,11.51305,67.09086666666667,2637.0868510638297
2014-03-27,2013/ 2014,33.0,0.0,0.0,75.0,50.87620124364047,0.0,0.0,0.0,0.0,-5.0,-40.0,-36.0,0.0,0.0,-16.0,-3.0,-24.0,-24.0,-9.0,-90.0,-65.0,225.0,-5.656854249420207,-3.0,8.0,-20.36467529843239,-1.1023849469989769e-10,23.0,230.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,85.73717096561371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.03853265339706,43.65695,7.576309090909091,15.979145454545455,66.6961,1879.8845
2014-03-28,2013/ 2014,33.0,0.0,0.0,68.0,46.23884402889928,0.0,0.0,0.0,0.0,-5.0,-40.0,-20.0,4.0,32.0,0.0,-1.0,-8.0,-12.0,-9.0,-90.0,-45.0,180.0,-2.0,-5.656854249420207,2.0,-7.349232979993181e-11,-20.36467529843239,0.0,0.0,115.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,30.07440239864366,2014-03-28,,Schneebrettlawine trocken,19.0,mittel,wolkenlos,180,1.0,4.0,68.0,,3.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
2014-03-29,2013/ 2014,33.0,0.0,0.0,63.0,43.46076458752515,0.0,0.0,0.0,0.0,-5.0,-40.0,-20.0,10.0,80.0,16.0,2.0,16.0,-4.0,-10.0,-100.0,-45.0,180.0,-1.0,-2.0,1.0,-3.6746164899965906e-11,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.82176541790907,2014-03-29,,Schneebrettlawine naß,23.0,mittel,Schneetreiben,225,2.0,10.0,61.0,0.0,3.0,,23.0,Kaprun,Wasserfallboden,50606023.0,Seichenlawine,Bärrinne,401045.9782552828,226332.5100184947,8.936280210721375,290.0,909.0,52.0,734.0,50606023.0,50606023513.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335
2014-03-30,2013/ 2014,33.0,0.0,0.0,61.0,40.81974069427018,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,3.0,24.0,40.0,10.0,80.0,8.0,-4.0,-40.0,-50.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.26528939491788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980624706433346,37.0667,6.601933333333332,3.598442857142857,71.5918125,2887.1474285714285
2014-03-31,2013/ 2014,23.0,0.0,0.0,55.0,36.98514990193331,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,80.0,12.0,7.0,56.0,40.0,-5.0,-50.0,-20.0,270.0,7.655117953918843e-11,0.0,5.0,-18.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.846075920027,2014-03-31,,Lockerschneelawine naß,28.0,mittel,bedeckt,180,2.0,9.0,55.0,0.0,3.0,,28.0,Kaprun,Wasserfallboden,50606028.0,Griesbachlawine,Winterkarl,401356.0596920357,226681.47093331607,8.296388608415224,622.0,852.0,189.0,526.0,50606028.0,50606028417.63158,275.52175426542595,42.58717894736842,7.489589473684211,3.4162157894736835,71.13368421052631,2555.3687789473684
